field,foul,fop,home_plate,foul_ft,fop_ft,foul_pct
EMU,"[(-83.6487234, 42.2573876, 0.0), (-83.6487261, 42.2583127, 0.0), (-83.6487395, 42.2583137, 0.0), (-83.6487435, 42.2579191, 0.0), (-83.6489071, 42.2576556, 0.0), (-83.6489044, 42.2575777, 0.0), (-83.6488743, 42.2575767, 0.0), (-83.6488763, 42.2574333, 0.0), (-83.6489138, 42.2574333, 0.0), (-83.6489165, 42.2573529, 0.0), (-83.6487871, 42.2572571, 0.0), (-83.6486711, 42.2572566, 0.0), (-83.6486684, 42.2572744, 0.0), (-83.6485008, 42.2572725, 0.0), (-83.6484994, 42.2572566, 0.0), (-83.6483633, 42.2572521, 0.0), (-83.6479985, 42.2573792, 0.0), (-83.6474822, 42.2573797, 0.0), (-83.6474822, 42.2573891, 0.0), (-83.6487234, 42.2573876, 0.0)]","[(-83.6487234, 42.2573876, 0.0), (-83.6474869, 42.2573886, 0.0), (-83.6474855, 42.2573995, 0.0), (-83.6474118, 42.2575901, 0.0), (-83.6474433, 42.2578397, 0.0), (-83.6475848, 42.2580645, 0.0), (-83.6478215, 42.2582368, 0.0), (-83.6481253, 42.258343, 0.0), (-83.6484505, 42.2583608, 0.0), (-83.6486946, 42.2583137, 0.0), (-83.6487261, 42.2583127, 0.0), (-83.6487234, 42.2573876, 0.0)]","-83.64872339999999,42.2573876,0",17041.105627986904,109552.68291466663,13.461249421605867
Everett High School,"[(-84.5561434, 42.6905115, 0.0), (-84.5561193, 42.691378, 0.0), (-84.5564106, 42.6913789, 0.0), (-84.5563482, 42.6911921, 0.0), (-84.5562758, 42.6911862, 0.0), (-84.5563321, 42.6909699, 0.0), (-84.5562852, 42.6909639, 0.0), (-84.5562972, 42.6907426, 0.0), (-84.5562838, 42.6907338, 0.0), (-84.5562959, 42.6906175, 0.0), (-84.556312, 42.6905174, 0.0), (-84.5562812, 42.6905184, 0.0), (-84.5562879, 42.690478, 0.0), (-84.5562074, 42.690407, 0.0), (-84.556147, 42.690406, 0.0), (-84.5561457, 42.6903513, 0.0), (-84.5559392, 42.6903533, 0.0), (-84.5559419, 42.6903897, 0.0), (-84.5558265, 42.6903996, 0.0), (-84.5558279, 42.6903809, 0.0), (-84.5556059, 42.690374, 0.0), (-84.5556093, 42.6902996, 0.0), (-84.5549508, 42.6902996, 0.0), (-84.5549478, 42.6904952, 0.0), (-84.5561434, 42.6905115, 0.0)]","[(-84.5561434, 42.6905115, 0.0), (-84.5549478, 42.6904952, 0.0), (-84.5549438, 42.6910285, 0.0), (-84.5554112, 42.691373, 0.0), (-84.5561193, 42.691378, 0.0), (-84.5561434, 42.6905115, 0.0)]","-84.5561434,42.6905115,0",36876.173198382734,93447.61380893784,28.295811566856415
Fankfort H S,"[(-86.225851, 44.634408, 0.0), (-86.2258376, 44.6336369, 0.0), (-86.2256672, 44.6336312, 0.0), (-86.2256579, 44.6342477, 0.0), (-86.2256699, 44.634282, 0.0), (-86.2256726, 44.6343507, 0.0), (-86.2256806, 44.6344805, 0.0), (-86.2257464, 44.6345282, 0.0), (-86.2257987, 44.6345321, 0.0), (-86.2259408, 44.6345664, 0.0), (-86.2260548, 44.6345741, 0.0), (-86.2264397, 44.6344576, 0.0), (-86.2271022, 44.6344634, 0.0), (-86.2271009, 44.6343985, 0.0), (-86.225851, 44.634408, 0.0)]","[(-86.225851, 44.634408, 0.0), (-86.2271009, 44.6343985, 0.0), (-86.2271022, 44.6341312, 0.0), (-86.2271023, 44.6339309, 0.0), (-86.2271049, 44.6338211, 0.0), (-86.2268367, 44.6336369, 0.0), (-86.2258376, 44.6336369, 0.0), (-86.225851, 44.634408, 0.0)]","-86.22585100000001,44.634408,0",25912.509644736863,89205.26372341164,22.509564671537067
Fenway Park - Boston,"[(-71.0977733, 42.3462476, 0.0), (-71.0977827, 42.3470946, 0.0), (-71.0977948, 42.3470941, 0.0), (-71.0977907, 42.3467403, 0.0), (-71.0979235, 42.3466218, 0.0), (-71.097947, 42.3464142, 0.0), (-71.0979657, 42.3462323, 0.0), (-71.0979383, 42.3461788, 0.0), (-71.0978672, 42.3461262, 0.0), (-71.0977914, 42.3461044, 0.0), (-71.0977284, 42.3461094, 0.0), (-71.0975218, 42.3461233, 0.0), (-71.0973267, 42.3461411, 0.0), (-71.0971162, 42.3462006, 0.0), (-71.0971101, 42.3461936, 0.0), (-71.0969036, 42.3462462, 0.0), (-71.0967715, 42.3462452, 0.0), (-71.0967172, 42.3462482, 0.0), (-71.0966904, 42.3462501, 0.0), (-71.0966696, 42.3462521, 0.0), (-71.0966508, 42.3462556, 0.0), (-71.0977733, 42.3462476, 0.0)]","[(-71.0977733, 42.3462476, 0.0), (-71.0966508, 42.3462556, 0.0), (-71.0966206, 42.3462657, 0.0), (-71.0966018, 42.3462711, 0.0), (-71.0965663, 42.3462801, 0.0), (-71.0965475, 42.3462865, 0.0), (-71.0965274, 42.346292, 0.0), (-71.0965113, 42.3462939, 0.0), (-71.0964885, 42.3462999, 0.0), (-71.0964671, 42.3463048, 0.0), (-71.0964523, 42.3463108, 0.0), (-71.0964376, 42.3463177, 0.0), (-71.0964235, 42.3463267, 0.0), (-71.0964107, 42.3463356, 0.0), (-71.0963987, 42.346348, 0.0), (-71.09639, 42.3463623, 0.0), (-71.0963832, 42.3463752, 0.0), (-71.0963799, 42.3463891, 0.0), (-71.0963786, 42.346405, 0.0), (-71.0963832, 42.3464183, 0.0), (-71.0963893, 42.3464322, 0.0), (-71.0965683, 42.346797, 0.0), (-71.0964959, 42.3468916, 0.0), (-71.0969036, 42.3470601, 0.0), (-71.0969472, 42.3470933, 0.0), (-71.0977827, 42.3470946, 0.0), (-71.0977733, 42.3462476, 0.0)]","-71.0977733,42.3462476,0",17744.318871489893,102744.69070018081,14.72691902321183
Forrest Hills Eastern,"[(-85.5286469, 43.0058274, 0.0), (-85.5282339, 43.0049928, 0.0), (-85.5281373, 43.0050173, 0.0), (-85.5283036, 43.0056283, 0.0), (-85.5284739, 43.0059451, 0.0), (-85.5286429, 43.006003, 0.0), (-85.529123, 43.0058725, 0.0), (-85.5298191, 43.0055842, 0.0), (-85.5297882, 43.0055195, 0.0), (-85.5286469, 43.0058274, 0.0)]","[(-85.5286469, 43.0058274, 0.0), (-85.5297882, 43.0055195, 0.0), (-85.5296541, 43.0052527, 0.0), (-85.5296058, 43.0051556, 0.0), (-85.5295723, 43.0051007, 0.0), (-85.5295374, 43.0050556, 0.0), (-85.5294999, 43.0050144, 0.0), (-85.5294476, 43.0049683, 0.0), (-85.5293872, 43.004932, 0.0), (-85.5293108, 43.0048937, 0.0), (-85.5292437, 43.0048663, 0.0), (-85.5292102, 43.0048575, 0.0), (-85.5291525, 43.0048427, 0.0), (-85.5291083, 43.004832, 0.0), (-85.5290439, 43.004828, 0.0), (-85.5289903, 43.0048241, 0.0), (-85.5289232, 43.004828, 0.0), (-85.5288575, 43.004832, 0.0), (-85.5288092, 43.0048369, 0.0), (-85.5287207, 43.0048594, 0.0), (-85.5282339, 43.0049928, 0.0), (-85.5286469, 43.0058274, 0.0)]","-85.5286469,43.0058274,0",34527.562953791654,98243.77763101638,26.00528306915534
Fowlerville HS,"[(-84.0655802, 42.6688057, 0.0), (-84.0656634, 42.6697099, 0.0), (-84.0656902, 42.6697119, 0.0), (-84.0657412, 42.669068, 0.0), (-84.0657358, 42.6689358, 0.0), (-84.0657117, 42.6689339, 0.0), (-84.0657063, 42.6688116, 0.0), (-84.0657331, 42.6688047, 0.0), (-84.0657358, 42.6687534, 0.0), (-84.0656392, 42.6686942, 0.0), (-84.065194, 42.668708, 0.0), (-84.0643612, 42.6688086, 0.0), (-84.0643665, 42.6688402, 0.0), (-84.0655802, 42.6688057, 0.0)]","[(-84.0655802, 42.6688057, 0.0), (-84.0643665, 42.6688402, 0.0), (-84.0644115, 42.6691796, 0.0), (-84.0644249, 42.6692111, 0.0), (-84.0644517, 42.6692693, 0.0), (-84.0644678, 42.6693206, 0.0), (-84.0645107, 42.6693817, 0.0), (-84.0645684, 42.6694478, 0.0), (-84.0646435, 42.6695129, 0.0), (-84.0647159, 42.6695622, 0.0), (-84.0647803, 42.6695937, 0.0), (-84.0648473, 42.6696253, 0.0), (-84.0649251, 42.6696549, 0.0), (-84.0649922, 42.6696746, 0.0), (-84.06507, 42.6696884, 0.0), (-84.0651343, 42.6696963, 0.0), (-84.0652202, 42.6697042, 0.0), (-84.0652658, 42.6697061, 0.0), (-84.0653355, 42.6697081, 0.0), (-84.0654133, 42.6697101, 0.0), (-84.0654964, 42.669712, 0.0), (-84.0655823, 42.669714, 0.0), (-84.0656634, 42.6697099, 0.0), (-84.0655802, 42.6688057, 0.0)]","-84.0655802,42.6688057,0",19823.269989720986,94791.45491374427,17.295570011983383
Gabriel Richard HS - Baseball,"[(-83.2089242, 42.1817944, 0.0), (-83.2088625, 42.1809258, 0.0), (-83.2088625, 42.1810014, 0.0), (-83.2087418, 42.1812995, 0.0), (-83.2087444, 42.1815393, 0.0), (-83.2087605, 42.1818255, 0.0), (-83.208782, 42.1818583, 0.0), (-83.2088088, 42.1818802, 0.0), (-83.2088383, 42.181899, 0.0), (-83.2088745, 42.1819169, 0.0), (-83.2092353, 42.181909, 0.0), (-83.2095813, 42.181906, 0.0), (-83.2100855, 42.1817699, 0.0), (-83.2089242, 42.1817944, 0.0)]","[(-83.2089242, 42.1817944, 0.0), (-83.2100855, 42.1817699, 0.0), (-83.2100735, 42.1816476, 0.0), (-83.2100467, 42.1813992, 0.0), (-83.2100359, 42.1812322, 0.0), (-83.2099635, 42.1811627, 0.0), (-83.2098978, 42.1810901, 0.0), (-83.2098495, 42.1810504, 0.0), (-83.209769, 42.1810156, 0.0), (-83.20971, 42.1809828, 0.0), (-83.209651, 42.180954, 0.0), (-83.2095893, 42.1809212, 0.0), (-83.2088625, 42.1809258, 0.0), (-83.2089242, 42.1817944, 0.0)]","-83.2089242,42.1817944,0",22711.757738857024,92645.04414926609,19.688269236939878
Garber High School Essexville,"[(-83.8341769, 43.6056339, 0.0), (-83.834134, 43.604755, 0.0), (-83.8341152, 43.604755, 0.0), (-83.833965, 43.6052814, 0.0), (-83.8339999, 43.605696, 0.0), (-83.8341126, 43.6057698, 0.0), (-83.8343218, 43.6057679, 0.0), (-83.8343244, 43.6057543, 0.0), (-83.8344881, 43.6057504, 0.0), (-83.8344988, 43.6057601, 0.0), (-83.8346651, 43.605764, 0.0), (-83.8353893, 43.6056145, 0.0), (-83.8353947, 43.6055989, 0.0), (-83.8341769, 43.6056339, 0.0)]","[(-83.8341769, 43.6056339, 0.0), (-83.8354134, 43.6056028, 0.0), (-83.8354134, 43.6055562, 0.0), (-83.8354134, 43.6055174, 0.0), (-83.8354134, 43.6054727, 0.0), (-83.8354107, 43.6054212, 0.0), (-83.8354081, 43.6053804, 0.0), (-83.8353893, 43.6053086, 0.0), (-83.8353705, 43.605262, 0.0), (-83.835341, 43.6052017, 0.0), (-83.8353061, 43.6051532, 0.0), (-83.8352927, 43.6051241, 0.0), (-83.8352632, 43.6050852, 0.0), (-83.8352284, 43.6050483, 0.0), (-83.8351854, 43.6050133, 0.0), (-83.8351425, 43.6049745, 0.0), (-83.8350862, 43.6049415, 0.0), (-83.8350513, 43.6049182, 0.0), (-83.8350057, 43.604891, 0.0), (-83.8349709, 43.6048696, 0.0), (-83.8349279, 43.6048483, 0.0), (-83.8348797, 43.6048269, 0.0), (-83.8348233, 43.6048094, 0.0), (-83.8347885, 43.6047958, 0.0), (-83.8347295, 43.6047803, 0.0), (-83.8346892, 43.6047647, 0.0), (-83.8346302, 43.604755, 0.0), (-83.8345685, 43.6047473, 0.0), (-83.8345068, 43.6047395, 0.0), (-83.8344532, 43.6047356, 0.0), (-83.8344022, 43.6047337, 0.0), (-83.8343486, 43.6047337, 0.0), (-83.8342869, 43.6047356, 0.0), (-83.8342386, 43.6047395, 0.0), (-83.8341823, 43.6047453, 0.0), (-83.834134, 43.604755, 0.0), (-83.8341769, 43.6056339, 0.0)]","-83.8341769,43.6056339,0",25668.218924433957,91404.34865675567,21.925049953852845
Gladstone High School,"[(-87.0388936, 45.85971000000001, 0.0), (-87.0389084, 45.858889, 0.0), (-87.0388413, 45.8588909, 0.0), (-87.0387314, 45.85943540000001, 0.0), (-87.0387314, 45.8594849, 0.0), (-87.0387568, 45.859484, 0.0), (-87.0387568, 45.85958389999999, 0.0), (-87.0387206, 45.8595858, 0.0), (-87.0387153, 45.8597352, 0.0), (-87.0387273, 45.8597632, 0.0), (-87.0387474, 45.85978279999999, 0.0), (-87.0387662, 45.8598025, 0.0), (-87.0387957, 45.8598202, 0.0), (-87.0388225, 45.85983329999999, 0.0), (-87.0388749, 45.8598389, 0.0), (-87.0390492, 45.859837, 0.0), (-87.0390693, 45.8598258, 0.0), (-87.0392437, 45.85982390000001, 0.0), (-87.0392517, 45.8598389, 0.0), (-87.0392866, 45.8598417, 0.0), (-87.0400792, 45.8597791, 0.0), (-87.0400792, 45.8597212, 0.0), (-87.0388936, 45.85971000000001, 0.0)]","[(-87.0388936, 45.85971000000001, 0.0), (-87.0400792, 45.8597212, 0.0), (-87.0400859, 45.85923650000001, 0.0), (-87.0400175, 45.8591599, 0.0), (-87.039937, 45.85908700000001, 0.0), (-87.0398887, 45.85904590000001, 0.0), (-87.0398297, 45.8590039, 0.0), (-87.0397841, 45.858974, 0.0), (-87.0397184, 45.85893950000001, 0.0), (-87.0396661, 45.8589152, 0.0), (-87.0396259, 45.85889460000001, 0.0), (-87.0389084, 45.858889, 0.0), (-87.0388936, 45.85971000000001, 0.0)]","-87.03889359999999,45.85971000000001,0",22977.76982340443,84311.83807144007,21.4165847692585
Gladstone_youth,"[(-87.0393735, 45.8605932, 0.0), (-87.0393735, 45.8600413, 0.0), (-87.0393291, 45.8600422, 0.0), (-87.0392607, 45.8604055, 0.0), (-87.0392621, 45.8604382, 0.0), (-87.0392768, 45.86044010000001, 0.0), (-87.0392768, 45.8605054, 0.0), (-87.0392607, 45.86050730000001, 0.0), (-87.0392581, 45.8605886, 0.0), (-87.0392594, 45.8606091, 0.0), (-87.0392715, 45.86063059999999, 0.0), (-87.039301, 45.8606474, 0.0), (-87.0393332, 45.860667, 0.0), (-87.0393573, 45.8606754, 0.0), (-87.0395062, 45.8606801, 0.0), (-87.0395129, 45.8606726, 0.0), (-87.0396644, 45.8606736, 0.0), (-87.0401646, 45.86063709999999, 0.0), (-87.0401673, 45.8605998, 0.0), (-87.0393735, 45.8605932, 0.0)]","[(-87.0393735, 45.8605932, 0.0), (-87.0401673, 45.8605998, 0.0), (-87.040175, 45.8603439, 0.0), (-87.0401616, 45.8603252, 0.0), (-87.0401402, 45.8602934, 0.0), (-87.0401133, 45.8602636, 0.0), (-87.0400798, 45.8602346, 0.0), (-87.0400463, 45.8602056, 0.0), (-87.0399926, 45.8601683, 0.0), (-87.0399564, 45.8601421, 0.0), (-87.0399162, 45.8601207, 0.0), (-87.0398867, 45.86010379999999, 0.0), (-87.039829, 45.8600768, 0.0), (-87.0397566, 45.8600459, 0.0), (-87.0393735, 45.8600413, 0.0), (-87.0393735, 45.8605932, 0.0)]","-87.0393735,45.8605932,0",10047.92257065137,36433.68040463718,21.616988071588754
Gladwin High School,"[(-84.4919148, 43.9902464, 0.0), (-84.4918987, 43.9893992, 0.0), (-84.4918035, 43.9894233, 0.0), (-84.4917364, 43.9894398, 0.0), (-84.4917579, 43.9900206, 0.0), (-84.4917753, 43.9900303, 0.0), (-84.4917847, 43.990148, 0.0), (-84.4917727, 43.9901567, 0.0), (-84.4917847, 43.9902917, 0.0), (-84.4918612, 43.9903467, 0.0), (-84.4920436, 43.9903477, 0.0), (-84.4920583, 43.990338, 0.0), (-84.4921964, 43.99034, 0.0), (-84.4922206, 43.9903438, 0.0), (-84.4922313, 43.9903545, 0.0), (-84.493048, 43.9903718, 0.0), (-84.4930883, 43.9902223, 0.0), (-84.4919148, 43.9902464, 0.0)]","[(-84.4919148, 43.9902464, 0.0), (-84.4930883, 43.9902223, 0.0), (-84.4930948, 43.9901751, 0.0), (-84.4931015, 43.9901403, 0.0), (-84.4931082, 43.9901046, 0.0), (-84.4931109, 43.9900622, 0.0), (-84.493119, 43.9900149, 0.0), (-84.493119, 43.9899782, 0.0), (-84.4931216, 43.98993, 0.0), (-84.4931176, 43.9898798, 0.0), (-84.4931176, 43.9898316, 0.0), (-84.4931055, 43.9897901, 0.0), (-84.4930854, 43.9897254, 0.0), (-84.4930667, 43.9896801, 0.0), (-84.4930479, 43.9896454, 0.0), (-84.4930237, 43.9896048, 0.0), (-84.4929942, 43.9895682, 0.0), (-84.4929446, 43.989518, 0.0), (-84.4928963, 43.9894852, 0.0), (-84.4928588, 43.9894601, 0.0), (-84.4928105, 43.9894437, 0.0), (-84.4927475, 43.9894176, 0.0), (-84.4926952, 43.9894022, 0.0), (-84.4926402, 43.9893897, 0.0), (-84.4925785, 43.9893781, 0.0), (-84.4925114, 43.9893713, 0.0), (-84.4924444, 43.9893655, 0.0), (-84.4923787, 43.9893626, 0.0), (-84.4923009, 43.9893607, 0.0), (-84.4922365, 43.9893636, 0.0), (-84.4921601, 43.9893675, 0.0), (-84.4921145, 43.9893723, 0.0), (-84.4920528, 43.989381, 0.0), (-84.4919978, 43.9893858, 0.0), (-84.4919442, 43.9893916, 0.0), (-84.4918987, 43.9893992, 0.0), (-84.4919148, 43.9902464, 0.0)]","-84.4919148,43.9902464,0",26731.1271124326,93476.74989433846,22.23741719598533
Goodrich HS,"[(-83.5294795, 42.9168576, 0.0), (-83.5295064, 42.9177032, 0.0), (-83.5296217, 42.9177023, 0.0), (-83.5297116, 42.9171002, 0.0), (-83.5297102, 42.9170305, 0.0), (-83.5296874, 42.9170167, 0.0), (-83.5296807, 42.9169077, 0.0), (-83.5297102, 42.9169048, 0.0), (-83.5297102, 42.9167889, 0.0), (-83.5295734, 42.9166867, 0.0), (-83.529155, 42.9166985, 0.0), (-83.5289632, 42.9167201, 0.0), (-83.5283101, 42.9167987, 0.0), (-83.5283141, 42.9168792, 0.0), (-83.5294795, 42.9168576, 0.0)]","[(-83.5294795, 42.9168576, 0.0), (-83.5283141, 42.9168792, 0.0), (-83.5283342, 42.9174322, 0.0), (-83.5283396, 42.9174538, 0.0), (-83.5284952, 42.9175815, 0.0), (-83.5287071, 42.917714, 0.0), (-83.52875, 42.9177199, 0.0), (-83.5295064, 42.9177032, 0.0), (-83.5294795, 42.9168576, 0.0)]","-83.52947949999999,42.9168576,0",33688.103537484385,91639.68415324896,26.879995377094858
GR West Catholic,"[(-85.712159, 42.9943182, 0.0), (-85.7121509, 42.9951726, 0.0), (-85.7122328, 42.9951726, 0.0), (-85.7122918, 42.9948165, 0.0), (-85.7123392, 42.9945312, 0.0), (-85.7123432, 42.9945155, 0.0), (-85.7123325, 42.9945165, 0.0), (-85.7123245, 42.9944233, 0.0), (-85.7123271, 42.9944066, 0.0), (-85.7123057, 42.9942639, 0.0), (-85.712248, 42.9942217, 0.0), (-85.7120214, 42.994206, 0.0), (-85.7120187, 42.9942119, 0.0), (-85.7118229, 42.9942011, 0.0), (-85.7118108, 42.9941962, 0.0), (-85.7109961, 42.9942453, 0.0), (-85.7109961, 42.9943061, 0.0), (-85.712159, 42.9943182, 0.0)]","[(-85.712159, 42.9943182, 0.0), (-85.7109961, 42.9943061, 0.0), (-85.7109951, 42.9944641, 0.0), (-85.7109924, 42.994646, 0.0), (-85.7109897, 42.9948584, 0.0), (-85.7109897, 42.994931, 0.0), (-85.7109931, 42.9949467, 0.0), (-85.7110025, 42.9949702, 0.0), (-85.7110186, 42.9949928, 0.0), (-85.7110414, 42.9950173, 0.0), (-85.7110682, 42.9950399, 0.0), (-85.711099, 42.9950663, 0.0), (-85.7111366, 42.9950938, 0.0), (-85.7111741, 42.9951173, 0.0), (-85.7111996, 42.9951325, 0.0), (-85.7112184, 42.9951424, 0.0), (-85.7112425, 42.9951522, 0.0), (-85.711264, 42.9951581, 0.0), (-85.7112855, 42.995163, 0.0), (-85.7113042, 42.9951669, 0.0), (-85.7113324, 42.9951679, 0.0), (-85.7113619, 42.9951679, 0.0), (-85.7114075, 42.9951679, 0.0), (-85.7121509, 42.9951726, 0.0), (-85.712159, 42.9943182, 0.0)]","-85.712159,42.9943182,0",23865.535436351962,94829.16202346057,20.1066567817255
GR West Catholic Youth Field,"[(-85.7121231, 42.9958129, 0.0), (-85.7113325, 42.9958075, 0.0), (-85.7113392, 42.9958889, 0.0), (-85.7121472, 42.9958929, 0.0), (-85.7122304, 42.995832, 0.0), (-85.7122384, 42.9952484, 0.0), (-85.7121888, 42.9952435, 0.0), (-85.712111, 42.9952396, 0.0), (-85.7121231, 42.9958129, 0.0)]","[(-85.7121231, 42.9958129, 0.0), (-85.712111, 42.9952396, 0.0), (-85.7120929, 42.9952381, 0.0), (-85.7120782, 42.9952381, 0.0), (-85.7120433, 42.9952381, 0.0), (-85.7120044, 42.995241, 0.0), (-85.7119749, 42.995246, 0.0), (-85.7119333, 42.9952509, 0.0), (-85.7118931, 42.9952597, 0.0), (-85.7118555, 42.9952675, 0.0), (-85.7118193, 42.9952803, 0.0), (-85.7117724, 42.9952921, 0.0), (-85.7117375, 42.9953097, 0.0), (-85.7116839, 42.9953333, 0.0), (-85.711645, 42.9953529, 0.0), (-85.7116048, 42.9953784, 0.0), (-85.7115752, 42.9954, 0.0), (-85.7115471, 42.9954225, 0.0), (-85.7115196, 42.9954431, 0.0), (-85.7114968, 42.9954647, 0.0), (-85.71147, 42.9954922, 0.0), (-85.7114472, 42.9955147, 0.0), (-85.7114244, 42.9955466, 0.0), (-85.7114069, 42.9955662, 0.0), (-85.7113935, 42.9955956, 0.0), (-85.7113768, 42.9956334, 0.0), (-85.711362, 42.9956648, 0.0), (-85.711352, 42.9956923, 0.0), (-85.7113412, 42.995729, 0.0), (-85.7113372, 42.9957555, 0.0), (-85.7113345, 42.9957761, 0.0), (-85.7113332, 42.9957977, 0.0), (-85.7113325, 42.9958075, 0.0), (-85.7121231, 42.9958129, 0.0)]","-85.7121231,42.9958129,0",13310.970062104048,34313.2633204942,27.949993347226954
Grand Blanc,"[(-83.6283145, 42.9187188, 0.0), (-83.6283361, 42.9195832, 0.0), (-83.6285185, 42.9195773, 0.0), (-83.6284568, 42.918718, 0.0), (-83.6283281, 42.9186158, 0.0), (-83.6271694, 42.9186237, 0.0), (-83.6271372, 42.9187337, 0.0), (-83.6283145, 42.9187188, 0.0)]","[(-83.6283145, 42.9187188, 0.0), (-83.6271372, 42.9187337, 0.0), (-83.6271157, 42.9188594, 0.0), (-83.627105, 42.9189566, 0.0), (-83.6271077, 42.9189841, 0.0), (-83.6271157, 42.919043, 0.0), (-83.6271425, 42.9191373, 0.0), (-83.6271667, 42.9191992, 0.0), (-83.6271854, 42.9192562, 0.0), (-83.6272176, 42.9193072, 0.0), (-83.6272391, 42.9193544, 0.0), (-83.627282, 42.9194054, 0.0), (-83.6273383, 42.9194565, 0.0), (-83.6274349, 42.9195037, 0.0), (-83.6275288, 42.9195312, 0.0), (-83.6277165, 42.9195862, 0.0), (-83.6277648, 42.9195862, 0.0), (-83.6283361, 42.9195832, 0.0), (-83.6283145, 42.9187188, 0.0)]","-83.6283145,42.9187188,0",26521.945922898336,93196.20356245499,22.15365509483014
Grand Ledge,"[(-84.7539894, 42.7472938, 0.0), (-84.7532371, 42.7466813, 0.0), (-84.7532238, 42.746697, 0.0), (-84.7534477, 42.747021, 0.0), (-84.753724, 42.7472495, 0.0), (-84.7537267, 42.7472673, 0.0), (-84.7538367, 42.7473736, 0.0), (-84.7538662, 42.7473854, 0.0), (-84.7539064, 42.7474032, 0.0), (-84.753952, 42.747411, 0.0), (-84.7539949, 42.747415, 0.0), (-84.7540432, 42.747411, 0.0), (-84.7540888, 42.7474032, 0.0), (-84.7542578, 42.7473342, 0.0), (-84.754357, 42.7472633, 0.0), (-84.7543785, 42.7472613, 0.0), (-84.7548063, 42.7469757, 0.0), (-84.7548894, 42.7467374, 0.0), (-84.7548611, 42.7467216, 0.0), (-84.7539894, 42.7472938, 0.0)]","[(-84.7539894, 42.7472938, 0.0), (-84.7548611, 42.7467216, 0.0), (-84.7541678, 42.7463503, 0.0), (-84.7539452, 42.7463425, 0.0), (-84.7532371, 42.7466813, 0.0), (-84.7539894, 42.7472938, 0.0)]","-84.75398939999999,42.7472938,0",28836.4431519731,79360.8768110812,26.651716661576984
Grand Ledge Bridge St (u),"[(-84.7448975, 42.7543876, 0.0), (-84.7450169, 42.7544812, 0.0), (-84.7451175, 42.754557, 0.0), (-84.745273, 42.7546742, 0.0), (-84.7454581, 42.7548209, 0.0), (-84.7454568, 42.754748, 0.0), (-84.7454206, 42.7547037, 0.0), (-84.7451604, 42.7545009, 0.0), (-84.7450249, 42.7543788, 0.0), (-84.744978, 42.7543246, 0.0), (-84.7449217, 42.7543187, 0.0), (-84.7448653, 42.7543187, 0.0), (-84.7448265, 42.7543256, 0.0), (-84.7447795, 42.7543394, 0.0), (-84.7443182, 42.7545698, 0.0), (-84.7443611, 42.7546555, 0.0), (-84.7443799, 42.7546742, 0.0), (-84.7448975, 42.7543876, 0.0)]","[(-84.7448975, 42.7543876, 0.0), (-84.7443799, 42.7546742, 0.0), (-84.7444395, 42.7547217, 0.0), (-84.7444985, 42.754768, 0.0), (-84.7445669, 42.7548064, 0.0), (-84.7446769, 42.7548704, 0.0), (-84.7451208, 42.7550959, 0.0), (-84.7451811, 42.75509, 0.0), (-84.7451637, 42.7550683, 0.0), (-84.7453461, 42.7549078, 0.0), (-84.7454581, 42.7548209, 0.0), (-84.7448975, 42.7543876, 0.0)]","-84.74489749999999,42.7543876,0",11531.24657854607,37085.62343325263,23.718611617217604
Grand Ledge Hayes (u),"[(-84.7006386, 42.7518189, 0.0), (-84.7005501, 42.7524383, 0.0), (-84.7006225, 42.7524442, 0.0), (-84.700652, 42.7523113, 0.0), (-84.7006118, 42.7523054, 0.0), (-84.7007204, 42.7518169, 0.0), (-84.7006735, 42.7517588, 0.0), (-84.7000016, 42.7517313, 0.0), (-84.6999962, 42.7517037, 0.0), (-84.6998286, 42.7516948, 0.0), (-84.6998259, 42.7517539, 0.0), (-84.7006386, 42.7518189, 0.0)]","[(-84.7006386, 42.7518189, 0.0), (-84.6998259, 42.7517539, 0.0), (-84.6998031, 42.7518783, 0.0), (-84.6997897, 42.7519601, 0.0), (-84.6997924, 42.7520083, 0.0), (-84.6998138, 42.7520782, 0.0), (-84.6998353, 42.7521166, 0.0), (-84.6998769, 42.7521698, 0.0), (-84.6999225, 42.7522269, 0.0), (-84.6999506, 42.7522594, 0.0), (-84.6999976, 42.7522978, 0.0), (-84.7000512, 42.7523353, 0.0), (-84.7001008, 42.7523628, 0.0), (-84.7001706, 42.7523865, 0.0), (-84.7002524, 42.7524101, 0.0), (-84.7002873, 42.752418, 0.0), (-84.7005501, 42.7524383, 0.0), (-84.7006386, 42.7518189, 0.0)]","-84.7006386,42.7518189,0",8451.511666590863,43892.76376488105,16.146009466986342
