date,away_team,home_team,game_info,away_team_runs,away_team_hits,away_team_errors,home_team_runs,home_team_hits,home_team_errors,game_id,image,venue,city,state,team,conference,capacity,opened,ref,latitude,longitude,elevation
2021-02-21,James Madison,North Carolina,,2.0,6.0,0.0,3.0,3.0,1.0,,,Boshamer Stadium,Chapel Hill,NC,North Carolina,Atlantic Coast,5000,1972,,35.9063145,-79.0427441,125.8752212524414
2021-02-21,Air Force,LSU,,6.0,6.0,0.0,5.0,6.0,3.0,,,"Alex Box Stadium, Skip Bertman Field",Baton Rouge,LA,LSU,Southeastern,10326,2009,https://lsusports.net/facilities/alex-box-stadium/,30.4056564,-91.1879038,6.844009876251221
2021-02-21,Eastern Kentucky,Georgia Tech,,1.0,2.0,1.0,7.0,9.0,3.0,,,Russ Chandler Stadium,Atlanta,GA,Georgia Tech,Atlantic Coast,4157,1930,,33.777639,-84.3945457,275.0564575195312
2021-02-21,Northeastern,Wake Forest,,14.0,11.0,2.0,11.0,13.0,5.0,,,David F. Couch Ballpark,Winston-Salem,NC,Wake Forest,Atlantic Coast,3823,1956,,36.1298712,-80.25185549999999,289.3376159667969
2021-02-21,Xavier,Texas A&M,,0.0,5.0,3.0,15.0,15.0,2.0,,,Olsen Field at Blue Bell Park,College Station,TX,Texas A&M,Southeastern,6100,1978renovated 2014,,30.6060601,-96.3413557,103.0995330810547
2021-02-21,Miami,Florida,,10.0,11.0,3.0,9.0,14.0,3.0,,,Florida Ballpark,Gainesville,FL,Florida,Southeastern,7000,2021,[35],29.6364107,-82.3637638,29.34748268127441
2021-02-21,Missouri,Grand Canyon,,3.0,8.0,3.0,10.0,9.0,0.0,,,Brazell Field at GCU Ballpark,Phoenix,AZ,Grand Canyon,Western Athletic,3500,2018,,33.5124741,-112.1334617,349.2816162109375
2021-02-21,Kent State,Virginia Tech,,2.0,7.0,0.0,9.0,8.0,0.0,,,English Field,Blacksburg,VA,Virginia Tech,Atlantic Coast,4000,1989,,37.217839,-80.4233407,623.3162231445312
2021-02-21,Oklahoma State,Wichita State,,3.0,7.0,2.0,1.0,11.0,0.0,,,Eck Stadium,Wichita,KS,Wichita State,The American,8153,1978(Renovated 2009),[7],37.721955,-97.2881177,426.8837890625
2021-02-21,North Florida,Florida State,,4.0,5.0,0.0,8.0,9.0,1.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398
2021-02-21,Santa Clara,UC Santa Barbara,,4.0,4.0,1.0,5.0,5.0,1.0,,,Caesar Uyesaka Stadium,Santa Barbara,CA,UC Santa Barbara,Big West,1000,1964,,34.4190504,-119.8523306,12.95749187469482
2021-02-21,Davidson,NC State,,4.0,6.0,0.0,6.0,10.0,0.0,,,,,,,,,,,,,
2021-02-21,Utah,Cal State Fullerton,,1.0,6.0,3.0,15.0,16.0,2.0,,,Goodwin Field,Fullerton,CA,Cal State Fullerton,Big West,3500,1992,,33.887139,-117.8853105,77.81831359863281
2021-02-21,North Florida,Florida State,,7.0,9.0,2.0,14.0,11.0,2.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398
2021-02-21,Duke,Coastal Carolina,,7.0,6.0,0.0,8.0,10.0,3.0,,,Springs Brooks Stadium,Conway,SC,Coastal Carolina,Sun Belt,5500,N/A(Rebuilt 2013),,33.7928031,-79.01745749999999,12.79720497131348
2021-02-21,Bellarmine,Louisville,,1.0,4.0,2.0,13.0,13.0,0.0,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375
2021-02-21,Davidson,NC State,,3.0,6.0,0.0,13.0,17.0,0.0,,,,,,,,,,,,,
2021-02-21,UConn,Virginia,,2.0,4.0,0.0,4.0,11.0,2.0,,,Davenport Field at Disharoon Park,Charlottesville,VA,Virginia,Atlantic Coast,5500,2000,,38.0457546,-78.513342,173.6851654052734
2021-02-21,Rhode Island,East Carolina,,4.0,6.0,8.0,12.0,12.0,1.0,,,Clark–LeClair Stadium,Greenville,NC,East Carolina,The American,5000,2005,,35.5929511,-77.3671406,18.56173515319824
2021-02-21,Cincinnati,Clemson,,7.0,10.0,1.0,8.0,11.0,1.0,,,Doug Kingsmore Stadium,Clemson,SC,Clemson,Atlantic Coast,6217,1970,,34.6787794,-82.8493165,192.0006256103516
2021-02-21,Tennessee,Georgia Southern,,7.0,9.0,2.0,3.0,10.0,2.0,,,J. I. Clements Stadium,Statesboro,GA,Georgia Southern,Sun Belt,3000,2005,,32.4287969,-81.7816806,72.61900329589844
2021-02-21,McNeese,Alabama,,5.0,10.0,0.0,9.0,7.0,0.0,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.53862099999999,65.01921081542969
2021-02-21,Presbyterian,Auburn,,1.0,7.0,1.0,2.0,8.0,2.0,,,Samford Stadium – Hitchcock Field at Plainsman Park,Auburn,AL,Auburn,Southeastern,4096,1950rebuilt 1996,,32.5996377,-85.48956489999999,193.3800048828125
2021-02-21,Tennessee Tech,Jacksonville State,,5.0,10.0,1.0,4.0,10.0,3.0,,,Rudy Abbott Field,Jacksonville,AL,Jacksonville State,Conference USA,1500,1995,[17],33.8255285,-85.7769948,196.5557098388672
2021-02-21,Ball State,Arizona,,5.0,7.0,2.0,2.0,7.0,2.0,,,Hi Corbett Field,Tucson,AZ,Arizona,Pac-12,9500,1927,,32.2129525,-110.9197125,758.5875244140625
2021-02-21,Bellarmine,Louisville,,3.0,6.0,1.0,8.0,10.0,2.0,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375
2021-02-21,San Francisco,UCLA,,8.0,10.0,2.0,3.0,5.0,3.0,,,Jackie Robinson Stadium,Los Angeles,CA,UCLA,Pac-12,1820,1981,[33],34.0592278,-118.4592393,110.9767608642578
2021-02-21,Duke,Coastal Carolina,,10.0,11.0,2.0,9.0,7.0,4.0,,,Springs Brooks Stadium,Conway,SC,Coastal Carolina,Sun Belt,5500,N/A(Rebuilt 2013),,33.7928031,-79.01745749999999,12.79720497131348
2021-02-21,Wright State,Vanderbilt,,,,,,,,,,Hawkins Field,Nashville,TN,Vanderbilt,Southeastern,3626,2002,,36.1433984,-86.8073934,161.9081268310547
2021-02-22,Ball State,Arizona,,5.0,12.0,1.0,11.0,14.0,2.0,,,Hi Corbett Field,Tucson,AZ,Arizona,Pac-12,9500,1927,,32.2129525,-110.9197125,758.5875244140625
2021-02-22,Wright State,Vanderbilt,,1.0,5.0,0.0,14.0,14.0,2.0,,,Hawkins Field,Nashville,TN,Vanderbilt,Southeastern,3626,2002,,36.1433984,-86.8073934,161.9081268310547
2021-02-22,Oklahoma State,Wichita State,,14.0,17.0,1.0,6.0,10.0,1.0,,,Eck Stadium,Wichita,KS,Wichita State,The American,8153,1978(Renovated 2009),[7],37.721955,-97.2881177,426.8837890625
2021-02-22,Wright State,Vanderbilt,,0.0,2.0,0.0,1.0,8.0,0.0,,,Hawkins Field,Nashville,TN,Vanderbilt,Southeastern,3626,2002,,36.1433984,-86.8073934,161.9081268310547
2021-02-22,Baylor,UT Rio Grande Valley,,4.0,10.0,1.0,7.0,11.0,1.0,,,,,,,,,,,,,
2021-02-22,Louisiana Tech,LSU,,7.0,14.0,2.0,16.0,14.0,0.0,,,"Alex Box Stadium, Skip Bertman Field",Baton Rouge,LA,LSU,Southeastern,10326,2009,https://lsusports.net/facilities/alex-box-stadium/,30.4056564,-91.1879038,6.844009876251221
2021-02-23,Radford,Virginia Tech,,2.0,8.0,2.0,22.0,17.0,1.0,,,English Field,Blacksburg,VA,Virginia Tech,Atlantic Coast,4000,1989,,37.217839,-80.4233407,623.3162231445312
2021-02-23,UNC Greensboro,NC State,,16.0,14.0,1.0,13.0,18.0,2.0,,,,,,,,,,,,,
2021-02-23,Elon,North Carolina,,1.0,4.0,2.0,4.0,10.0,0.0,,,Boshamer Stadium,Chapel Hill,NC,North Carolina,Atlantic Coast,5000,1972,,35.9063145,-79.0427441,125.8752212524414
2021-02-23,Duke,East Carolina,,1.0,5.0,0.0,6.0,10.0,0.0,,,Clark–LeClair Stadium,Greenville,NC,East Carolina,The American,5000,2005,,35.5929511,-77.3671406,18.56173515319824
2021-02-23,Coastal Carolina,Wake Forest,,4.0,5.0,0.0,1.0,7.0,1.0,,,David F. Couch Ballpark,Winston-Salem,NC,Wake Forest,Atlantic Coast,3823,1956,,36.1298712,-80.25185549999999,289.3376159667969
2021-02-23,Alabama A&M,Auburn,,2.0,3.0,3.0,18.0,14.0,2.0,,,Samford Stadium – Hitchcock Field at Plainsman Park,Auburn,AL,Auburn,Southeastern,4096,1950rebuilt 1996,,32.5996377,-85.48956489999999,193.3800048828125
2021-02-23,Pittsburgh,Jacksonville,,7.0,14.0,2.0,2.0,6.0,1.0,,,John Sessions Stadium,Jacksonville,FL,Jacksonville,ASUN,3000,—,,30.3514645,-81.6074572,4.446594715118408
2021-02-23,Loyola Marymount,UCLA,,2.0,6.0,1.0,5.0,10.0,1.0,,,Jackie Robinson Stadium,Los Angeles,CA,UCLA,Pac-12,1820,1981,[33],34.0592278,-118.4592393,110.9767608642578
2021-02-23,Little Rock,Oklahoma State,,,,,,,,,,O'Brate Stadium,Stillwater,OK,Oklahoma State,Big 12,"3,500[13]",2021[a],,36.1310616,-97.0687453,278.1031494140625
2021-02-23,VMI,Virginia,,5.0,7.0,3.0,14.0,14.0,1.0,,,Davenport Field at Disharoon Park,Charlottesville,VA,Virginia,Atlantic Coast,5500,2000,,38.0457546,-78.513342,173.6851654052734
2021-02-23,Eastern Kentucky,Louisville,,2.0,4.0,0.0,6.0,7.0,2.0,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375
2021-02-23,Miami (OH),Kentucky,,1.0,7.0,0.0,5.0,8.0,2.0,,,Kentucky Proud Park,Lexington,KY,Kentucky,Southeastern,5000,2018,[36],38.0186731,-84.5035386,315.91455078125
2021-02-23,Winthrop,South Carolina,,4.0,7.0,3.0,12.0,15.0,1.0,,,Founders Park,Columbia,SC,South Carolina,Southeastern,8242,2009,,33.9865404,-81.042621,52.44177627563477
2021-02-23,Arkansas-Pine Bluff,Tennessee,,1.0,4.0,4.0,21.0,16.0,1.0,,,Lindsey Nelson Stadium,Knoxville,TN,Tennessee,Southeastern,4387,1959rebuilt 1993,,35.949736,-83.92927000000002,275.599609375
2021-02-23,Alabama,Jacksonville State,,5.0,6.0,1.0,2.0,5.0,0.0,,,Rudy Abbott Field,Jacksonville,AL,Jacksonville State,Conference USA,1500,1995,[17],33.8255285,-85.7769948,196.5557098388672
2021-02-23,Florida,North Florida,,9.0,12.0,2.0,6.0,10.0,3.0,,,Harmon Stadium,Jacksonville,FL,North Florida,ASUN,1000,1993,,30.2750305,-81.5083789,12.39716053009033
2021-02-23,Abilene Christian,Texas A&M,,6.0,9.0,0.0,5.0,8.0,2.0,,,Olsen Field at Blue Bell Park,College Station,TX,Texas A&M,Southeastern,6100,1978renovated 2014,,30.6060601,-96.3413557,103.0995330810547
2021-02-23,Jackson State,Mississippi State,,,,,,,,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767028808594
2021-02-23,Miami,South Florida,,,,,,,,,,USF Baseball Stadium,Tampa,FL,South Florida,The American,3211,2011,,28.059087,-82.4041421,18.72600173950195
2021-02-24,Mercer,Georgia Tech,,3.0,5.0,1.0,7.0,14.0,2.0,,,Russ Chandler Stadium,Atlanta,GA,Georgia Tech,Atlantic Coast,4157,1930,,33.777639,-84.3945457,275.0564575195312
2021-02-24,UT Martin,Alabama,,9.0,9.0,0.0,4.0,8.0,1.0,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.53862099999999,65.01921081542969
2021-02-24,Little Rock,Oklahoma State,,2.0,4.0,2.0,7.0,9.0,1.0,,,O'Brate Stadium,Stillwater,OK,Oklahoma State,Big 12,"3,500[13]",2021[a],,36.1310616,-97.0687453,278.1031494140625
2021-02-24,Jackson State,Mississippi State,,3.0,2.0,1.0,7.0,10.0,3.0,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767028808594
2021-02-24,Western Kentucky,Vanderbilt,,1.0,5.0,2.0,12.0,13.0,1.0,,,Hawkins Field,Nashville,TN,Vanderbilt,Southeastern,3626,2002,,36.1433984,-86.8073934,161.9081268310547
2021-02-24,LSU,Louisiana,,11.0,14.0,0.0,2.0,5.0,4.0,,,M. L. Tigue Moore Field at Russo Park,Lafayette,LA,Louisiana,Sun Belt,6015,1978renovated 2017,,30.213099,-92.041655,10.53493118286133
2021-02-24,BYU,Texas,,1.0,3.0,0.0,3.0,4.0,3.0,,,UFCU Disch–Falk Field,Austin,TX,Texas,Big 12,7373,1975,[14],30.2799584,-97.7261606,176.8224334716797
2021-02-24,Georgia,Georgia State,,6.0,9.0,0.0,2.0,2.0,0.0,,,Georgia State Baseball Complex,Decatur,GA,Georgia State,Sun Belt,1092,1986,,33.6876923,-84.27919860000002,232.0638732910156
2021-02-24,Arkansas-Pine Bluff,Tennessee,,6.0,9.0,3.0,14.0,12.0,1.0,,,Lindsey Nelson Stadium,Knoxville,TN,Tennessee,Southeastern,4387,1959rebuilt 1993,,35.949736,-83.92927000000002,275.599609375
2021-02-24,Arkansas State,Ole Miss,,1.0,3.0,4.0,12.0,11.0,0.0,,,,,,,,,,,,,
2021-02-24,Alabama A&M,Auburn,,0.0,3.0,1.0,33.0,27.0,0.0,,,Samford Stadium – Hitchcock Field at Plainsman Park,Auburn,AL,Auburn,Southeastern,4096,1950rebuilt 1996,,32.5996377,-85.48956489999999,193.3800048828125
2021-02-24,North Florida,Florida,,3.0,9.0,2.0,8.0,12.0,1.0,,,Florida Ballpark,Gainesville,FL,Florida,Southeastern,7000,2021,[35],29.6364107,-82.3637638,29.34748268127441
2021-02-24,Tarleton,Texas A&M,,7.0,12.0,3.0,8.0,9.0,2.0,,,Olsen Field at Blue Bell Park,College Station,TX,Texas A&M,Southeastern,6100,1978renovated 2014,,30.6060601,-96.3413557,103.0995330810547
2021-02-25,BYU,Texas,,6.0,8.0,5.0,12.0,15.0,0.0,,,UFCU Disch–Falk Field,Austin,TX,Texas,Big 12,7373,1975,[14],30.2799584,-97.7261606,176.8224334716797
2021-02-25,Southeast Missouri State,Arkansas,,5.0,9.0,0.0,6.0,9.0,0.0,,,Baum–Walker Stadium,Fayetteville,AR,Arkansas,Southeastern,13472,1996,,36.0498883,-94.1822406,374.5051879882812
2021-02-25,Virginia,North Carolina,,2.0,3.0,1.0,3.0,7.0,0.0,,,Boshamer Stadium,Chapel Hill,NC,North Carolina,Atlantic Coast,5000,1972,,35.9063145,-79.0427441,125.8752212524414
2021-02-26,Western Illinois,Louisville,,8.0,15.0,2.0,3.0,5.0,3.0,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375
2021-02-26,Georgia Tech,NC State,,9.0,11.0,2.0,2.0,5.0,1.0,,,,,,,,,,,,,
2021-02-26,Western Michigan,Kansas State,,8.0,10.0,2.0,9.0,10.0,2.0,,,Tointon Family Stadium,Manhattan,KS,Kansas State,Big 12,2331,1961,,39.1992239,-96.5969735,340.9178161621094
2021-02-26,Milwaukee,Kentucky,,0.0,7.0,1.0,10.0,11.0,0.0,,,Kentucky Proud Park,Lexington,KY,Kentucky,Southeastern,5000,2018,[36],38.0186731,-84.5035386,315.91455078125
2021-02-26,Wright State,Alabama,,4.0,6.0,0.0,8.0,12.0,2.0,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.53862099999999,65.01921081542969
2021-02-26,Indiana State,Tennessee,,3.0,9.0,2.0,4.0,10.0,2.0,,,Lindsey Nelson Stadium,Knoxville,TN,Tennessee,Southeastern,4387,1959rebuilt 1993,,35.949736,-83.92927000000002,275.599609375
2021-02-26,UCF,Ole Miss,,3.0,6.0,0.0,2.0,7.0,1.0,,,,,,,,,,,,,
2021-02-26,Georgia State,Vanderbilt,,4.0,8.0,1.0,2.0,8.0,0.0,,,Hawkins Field,Nashville,TN,Vanderbilt,Southeastern,3626,2002,,36.1433984,-86.8073934,161.9081268310547
2021-02-26,Virginia Tech,Miami,,5.0,6.0,2.0,3.0,6.0,0.0,,,,,,,,,,,,,
2021-02-26,BYU,Texas,,1.0,2.0,0.0,11.0,7.0,1.0,,,UFCU Disch–Falk Field,Austin,TX,Texas,Big 12,7373,1975,[14],30.2799584,-97.7261606,176.8224334716797
2021-02-26,UC Irvine,UCLA,,3.0,5.0,1.0,4.0,6.0,2.0,,,Jackie Robinson Stadium,Los Angeles,CA,UCLA,Pac-12,1820,1981,[33],34.0592278,-118.4592393,110.9767608642578
2021-02-26,Notre Dame,Wake Forest,,,,,,,,,,David F. Couch Ballpark,Winston-Salem,NC,Wake Forest,Atlantic Coast,3823,1956,,36.1298712,-80.25185549999999,289.3376159667969
2021-02-26,Gardner-Webb,Georgia,,,,,,,,,,Foley Field,Athens,GA,Georgia,Southeastern,3291,1966renovated 2015,,33.9408739,-83.37970969999999,209.9534606933594
2021-02-26,Houston Christian,Texas Tech,,3.0,5.0,2.0,18.0,21.0,1.0,,,Dan Law Field at Rip Griffin Park,Lubbock,TX,Texas Tech,Big 12,4368,1926(Renovated 2012),,33.5884529,-101.8765955,980.9846801757812
2021-02-26,Boston College,Duke,,10.0,15.0,0.0,6.0,14.0,4.0,,,Jack Coombs Field,Durham,NC,Duke,Atlantic Coast,2000,1931,,35.9980856,-78.94423610000001,125.2663421630859
2021-02-26,Omaha,Missouri,,10.0,9.0,0.0,12.0,9.0,1.0,,,Taylor Stadium,Columbia,MO,Missouri,Southeastern,3031,2002,,38.9355047,-92.3386596,219.3873901367188
2021-02-26,Southeast Missouri State,Arkansas,,3.0,5.0,0.0,7.0,8.0,0.0,,,Baum–Walker Stadium,Fayetteville,AR,Arkansas,Southeastern,13472,1996,,36.0498883,-94.1822406,374.5051879882812
2021-02-26,UC Santa Barbara,Pepperdine,,7.0,8.0,0.0,6.0,11.0,1.0,,,Eddy D. Field Stadium,Malibu,CA,Pepperdine,West Coast,2000,1973,,34.0403085,-118.7109504,100.4457855224609
2021-02-26,Illinois State,Oklahoma State,,2.0,9.0,1.0,3.0,5.0,0.0,,,O'Brate Stadium,Stillwater,OK,Oklahoma State,Big 12,"3,500[13]",2021[a],,36.1310616,-97.0687453,278.1031494140625
2021-02-26,Tulane,Mississippi State,,7.0,8.0,1.0,3.0,6.0,4.0,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767028808594
2021-02-26,Pittsburgh,Florida State,,1.0,5.0,0.0,0.0,4.0,0.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398
2021-02-26,Samford,Florida,,4.0,6.0,4.0,8.0,10.0,2.0,,,Florida Ballpark,Gainesville,FL,Florida,Southeastern,7000,2021,[35],29.6364107,-82.3637638,29.34748268127441
2021-02-26,Youngstown State,LSU,,2.0,6.0,0.0,6.0,11.0,1.0,,,"Alex Box Stadium, Skip Bertman Field",Baton Rouge,LA,LSU,Southeastern,10326,2009,https://lsusports.net/facilities/alex-box-stadium/,30.4056564,-91.1879038,6.844009876251221
2021-02-26,South Carolina,Clemson,,,,,,,,,,Doug Kingsmore Stadium,Clemson,SC,Clemson,Atlantic Coast,6217,1970,,34.6787794,-82.8493165,192.0006256103516
2021-02-27,Georgia Tech,NC State,,9.0,11.0,2.0,2.0,5.0,1.0,,,,,,,,,,,,,
2021-02-27,Boston College,Duke,,10.0,15.0,0.0,6.0,14.0,4.0,,,Jack Coombs Field,Durham,NC,Duke,Atlantic Coast,2000,1931,,35.9980856,-78.94423610000001,125.2663421630859
2021-02-27,Milwaukee,Kentucky,,3.0,8.0,1.0,9.0,12.0,0.0,,,Kentucky Proud Park,Lexington,KY,Kentucky,Southeastern,5000,2018,[36],38.0186731,-84.5035386,315.91455078125
2021-02-27,Southeast Missouri State,Arkansas,,3.0,6.0,1.0,9.0,15.0,1.0,,,Baum–Walker Stadium,Fayetteville,AR,Arkansas,Southeastern,13472,1996,,36.0498883,-94.1822406,374.5051879882812
2021-02-27,Notre Dame,Wake Forest,,8.0,7.0,0.0,10.0,13.0,2.0,,,David F. Couch Ballpark,Winston-Salem,NC,Wake Forest,Atlantic Coast,3823,1956,,36.1298712,-80.25185549999999,289.3376159667969
2021-02-27,Omaha,Missouri,,17.0,17.0,2.0,11.0,13.0,1.0,,,Taylor Stadium,Columbia,MO,Missouri,Southeastern,3031,2002,,38.9355047,-92.3386596,219.3873901367188
2021-02-27,Western Illinois,Louisville,,1.0,5.0,2.0,4.0,8.0,2.0,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375
2021-02-27,Georgia State,Vanderbilt,,4.0,7.0,0.0,5.0,7.0,2.0,,,Hawkins Field,Nashville,TN,Vanderbilt,Southeastern,3626,2002,,36.1433984,-86.8073934,161.9081268310547
2021-02-27,UCF,Ole Miss,,5.0,10.0,1.0,6.0,10.0,1.0,,,,,,,,,,,,,
2021-02-27,Pepperdine,UC Santa Barbara,,7.0,10.0,0.0,9.0,8.0,3.0,,,Caesar Uyesaka Stadium,Santa Barbara,CA,UC Santa Barbara,Big West,1000,1964,,34.4190504,-119.8523306,12.95749187469482
2021-02-27,Western Michigan,Kansas State,,3.0,4.0,4.0,11.0,14.0,1.0,,,Tointon Family Stadium,Manhattan,KS,Kansas State,Big 12,2331,1961,,39.1992239,-96.5969735,340.9178161621094
2021-02-27,Milwaukee,Kentucky,,2.0,6.0,1.0,4.0,6.0,0.0,,,Kentucky Proud Park,Lexington,KY,Kentucky,Southeastern,5000,2018,[36],38.0186731,-84.5035386,315.91455078125
2021-02-27,Tulane,Mississippi State,,5.0,10.0,2.0,9.0,10.0,0.0,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767028808594
2021-02-27,Boston College,Duke,,3.0,7.0,0.0,10.0,16.0,2.0,,,Jack Coombs Field,Durham,NC,Duke,Atlantic Coast,2000,1931,,35.9980856,-78.94423610000001,125.2663421630859
2021-02-27,UCLA,UC Irvine,,3.0,5.0,1.0,7.0,11.0,0.0,,,Cicerone Field at Anteater Ballpark,Irvine,CA,UC Irvine,Big West,2900,2002,,33.65123700000001,-117.8479574,17.50639343261719
2021-02-27,Clemson,South Carolina,,2.0,7.0,2.0,3.0,15.0,1.0,,,Founders Park,Columbia,SC,South Carolina,Southeastern,8242,2009,,33.9865404,-81.042621,52.44177627563477
2021-02-27,Western Illinois,Louisville,,4.0,9.0,3.0,9.0,10.0,0.0,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375
2021-02-27,Gardner-Webb,Georgia,,1.0,9.0,0.0,5.0,8.0,1.0,,,Foley Field,Athens,GA,Georgia,Southeastern,3291,1966renovated 2015,,33.9408739,-83.37970969999999,209.9534606933594
2021-02-27,Omaha,Missouri,,1.0,3.0,1.0,10.0,10.0,0.0,,,Taylor Stadium,Columbia,MO,Missouri,Southeastern,3031,2002,,38.9355047,-92.3386596,219.3873901367188
2021-02-27,UCF,Ole Miss,,7.0,12.0,1.0,2.0,7.0,0.0,,,,,,,,,,,,,
2021-02-27,Wright State,Alabama,,0.0,2.0,1.0,1.0,5.0,1.0,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.53862099999999,65.01921081542969
2021-02-27,Pittsburgh,Florida State,,7.0,7.0,0.0,2.0,10.0,2.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398
2021-02-27,Gardner-Webb,Georgia,,2.0,7.0,0.0,3.0,6.0,0.0,,,Foley Field,Athens,GA,Georgia,Southeastern,3291,1966renovated 2015,,33.9408739,-83.37970969999999,209.9534606933594
2021-02-27,Indiana State,Tennessee,,3.0,8.0,1.0,1.0,5.0,1.0,,,Lindsey Nelson Stadium,Knoxville,TN,Tennessee,Southeastern,4387,1959rebuilt 1993,,35.949736,-83.92927000000002,275.599609375
2021-02-27,Liberty,TCU,,2.0,8.0,2.0,9.0,11.0,0.0,,,Lupton Stadium,Fort Worth,TX,TCU,Big 12,4500,2003,,32.7027992,-97.3721802,203.6922149658203
2021-02-27,Virginia,North Carolina,,1.0,5.0,1.0,2.0,4.0,0.0,,,Boshamer Stadium,Chapel Hill,NC,North Carolina,Atlantic Coast,5000,1972,,35.9063145,-79.0427441,125.8752212524414
2021-02-27,Wright State,Alabama,,7.0,10.0,1.0,8.0,9.0,3.0,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.53862099999999,65.01921081542969
2021-02-27,West Virginia,Coastal Carolina,,5.0,8.0,3.0,10.0,10.0,2.0,,,Springs Brooks Stadium,Conway,SC,Coastal Carolina,Sun Belt,5500,N/A(Rebuilt 2013),,33.7928031,-79.01745749999999,12.79720497131348
2021-02-27,Houston Christian,Texas Tech,,1.0,5.0,3.0,8.0,11.0,0.0,,,Dan Law Field at Rip Griffin Park,Lubbock,TX,Texas Tech,Big 12,4368,1926(Renovated 2012),,33.5884529,-101.8765955,980.9846801757812
2021-02-27,Georgia Tech,NC State,,8.0,9.0,0.0,3.0,8.0,0.0,,,,,,,,,,,,,
2021-02-27,Youngstown State,LSU,,3.0,8.0,2.0,5.0,10.0,2.0,,,"Alex Box Stadium, Skip Bertman Field",Baton Rouge,LA,LSU,Southeastern,10326,2009,https://lsusports.net/facilities/alex-box-stadium/,30.4056564,-91.1879038,6.844009876251221
2021-02-27,BYU,Texas,,5.0,7.0,0.0,4.0,8.0,0.0,,,UFCU Disch–Falk Field,Austin,TX,Texas,Big 12,7373,1975,[14],30.2799584,-97.7261606,176.8224334716797
