date,away_team,home_team,game_info,away_team_runs,away_team_hits,away_team_errors,home_team_runs,home_team_hits,home_team_errors,game_id,image,venue,city,state,team,conference,capacity,opened,ref,latitude,longitude,elevation,weather_data
2016-04-17,San Diego State,Texas Tech,,2.0,3.0,1.0,7.0,11.0,1.0,,,Dan Law Field at Rip Griffin Park,Lubbock,TX,Texas Tech,Big 12,4368,1926(Renovated 2012),,33.5884529,-101.8765955,980.9846801757812,"{'lat': 33.5884529, 'lon': -101.8765955, 'tz': '-05:00', 'date': '2016-04-17', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 68.0}, 'precipitation': {'total': 0.3}, 'temperature': {'min': 47.39, 'max': 66.81, 'afternoon': 54.07, 'night': 57.18, 'evening': 66.33, 'morning': 47.89}, 'pressure': {'afternoon': 1018.0}, 'wind': {'max': {'speed': 20.8, 'direction': 20.0}}}"
2016-04-17,Florida State,Wake Forest,,2.0,7.0,0.0,4.0,10.0,1.0,,,David F. Couch Ballpark,Winston-Salem,NC,Wake Forest,Atlantic Coast,3823,1956,,36.1298712,-80.25185549999999,289.3376159667969,"{'lat': 36.1298712, 'lon': -80.25185549999999, 'tz': '-04:00', 'date': '2016-04-17', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 27.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 39.7, 'max': 73.47, 'afternoon': 64.63, 'night': 50.09, 'evening': 73.45, 'morning': 39.7}, 'pressure': {'afternoon': 1031.0}, 'wind': {'max': {'speed': 11.41, 'direction': 60.0}}}"
2016-04-17,Clemson,Louisville,,8.0,7.0,5.0,9.0,14.0,4.0,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375,"{'lat': 38.2055156, 'lon': -85.7628651, 'tz': '-04:00', 'date': '2016-04-17', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 32.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 48.54, 'max': 81.68, 'afternoon': 73.45, 'night': 62.15, 'evening': 81.54, 'morning': 50.13}, 'pressure': {'afternoon': 1029.0}, 'wind': {'max': {'speed': 6.93, 'direction': 80.0}}}"
2016-04-17,LSU,Missouri,,15.0,20.0,0.0,2.0,8.0,5.0,,,Taylor Stadium,Columbia,MO,Missouri,Southeastern,3031,2002,,38.9355047,-92.3386596,219.3873901367188,"{'lat': 38.9355047, 'lon': -92.3386596, 'tz': '-05:00', 'date': '2016-04-17', 'units': 'imperial', 'cloud_cover': {'afternoon': 20.0}, 'humidity': {'afternoon': 46.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 56.97, 'max': 78.06, 'afternoon': 75.49, 'night': 62.47, 'evening': 77.0, 'morning': 57.72}, 'pressure': {'afternoon': 1025.0}, 'wind': {'max': {'speed': 19.69, 'direction': 130.0}}}"
2016-04-17,Kentucky,Vanderbilt,,3.0,7.0,0.0,0.0,5.0,1.0,,,Hawkins Field,Nashville,TN,Vanderbilt,Southeastern,3626,2002,,36.1433984,-86.8073934,161.9081268310547,"{'lat': 36.1433984, 'lon': -86.8073934, 'tz': '-05:00', 'date': '2016-04-17', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 23.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 50.74, 'max': 80.65, 'afternoon': 75.42, 'night': 56.52, 'evening': 78.85, 'morning': 51.44}, 'pressure': {'afternoon': 1029.0}, 'wind': {'max': {'speed': 10.29, 'direction': 70.0}}}"
2016-04-17,California,Arizona State,,0.0,3.0,1.0,4.0,6.0,1.0,,,Phoenix Municipal Stadium,Phoenix,AZ,Arizona State,Pac-12,8775,1964,,33.4492164,-111.9547754,364.5796508789062,"{'lat': 33.4492164, 'lon': -111.9547754, 'tz': '-07:00', 'date': '2016-04-17', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 15.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 61.88, 'max': 80.8, 'afternoon': 75.65, 'night': 68.38, 'evening': 79.81, 'morning': 61.88}, 'pressure': {'afternoon': 1015.0}, 'wind': {'max': {'speed': 12.41, 'direction': 42.0}}}"
2016-04-18,Nevada,UC Santa Barbara,,4.0,9.0,3.0,5.0,7.0,2.0,,,Caesar Uyesaka Stadium,Santa Barbara,CA,UC Santa Barbara,Big West,1000,1964,,34.4190504,-119.8523306,12.95749187469482,"{'lat': 34.4190504, 'lon': -119.8523306, 'tz': '-07:00', 'date': '2016-04-18', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 33.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 53.98, 'max': 75.69, 'afternoon': 72.55, 'night': 58.68, 'evening': 73.38, 'morning': 55.74}, 'pressure': {'afternoon': 1018.0}, 'wind': {'max': {'speed': 9.17, 'direction': 160.0}}}"
2016-04-18,Oregon State,Oregon,,11.0,15.0,0.0,10.0,13.0,1.0,,,PK Park,Eugene,OR,Oregon,Pac-12,4000,2009,,44.0590435,-123.0654476,128.0967559814453,"{'lat': 44.0590435, 'lon': -123.0654476, 'tz': '-07:00', 'date': '2016-04-18', 'units': 'imperial', 'cloud_cover': {'afternoon': 75.0}, 'humidity': {'afternoon': 49.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 46.51, 'max': 82.24, 'afternoon': 73.62, 'night': 55.78, 'evening': 80.6, 'morning': 46.51}, 'pressure': {'afternoon': 1018.0}, 'wind': {'max': {'speed': 10.29, 'direction': 190.0}}}"
2016-04-19,Kentucky,Louisville,,6.0,8.0,0.0,7.0,12.0,1.0,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375,"{'lat': 38.2055156, 'lon': -85.7628651, 'tz': '-04:00', 'date': '2016-04-19', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 35.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 54.57, 'max': 82.49, 'afternoon': 74.21, 'night': 66.97, 'evening': 80.82, 'morning': 54.57}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 10.29, 'direction': 280.0}}}"
2016-04-19,Coastal Carolina,North Carolina,,6.0,9.0,2.0,3.0,8.0,0.0,,,Boshamer Stadium,Chapel Hill,NC,North Carolina,Atlantic Coast,5000,1972,,35.9063145,-79.0427441,125.8752212524414,"{'lat': 35.9063145, 'lon': -79.0427441, 'tz': '-04:00', 'date': '2016-04-19', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 17.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 55.6, 'max': 87.17, 'afternoon': 83.62, 'night': 62.04, 'evening': 85.57, 'morning': 55.6}, 'pressure': {'afternoon': 1020.0}, 'wind': {'max': {'speed': 11.41, 'direction': 320.0}}}"
2016-04-19,Georgia,Clemson,,0.0,3.0,1.0,12.0,11.0,1.0,,,Doug Kingsmore Stadium,Clemson,SC,Clemson,Atlantic Coast,6217,1970,,34.6787794,-82.8493165,192.0006256103516,"{'lat': 34.6787794, 'lon': -82.8493165, 'tz': '-04:00', 'date': '2016-04-19', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 29.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 53.74, 'max': 85.6, 'afternoon': 79.72, 'night': 59.45, 'evening': 83.19, 'morning': 53.74}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 6.93, 'direction': 0.0}}}"
2016-04-19,Florida Gulf Coast,Florida Atlantic,,2.0,9.0,0.0,5.0,9.0,0.0,,,FAU Baseball Stadium,Boca Raton,FL,Florida Atlantic,The American,2000,1991,,26.3702709,-80.1095751,3.560908317565918,"{'lat': 26.3702709, 'lon': -80.1095751, 'tz': '-04:00', 'date': '2016-04-19', 'units': 'imperial', 'cloud_cover': {'afternoon': 40.0}, 'humidity': {'afternoon': 47.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 66.76, 'max': 77.58, 'afternoon': 76.98, 'night': 72.5, 'evening': 75.15, 'morning': 67.35}, 'pressure': {'afternoon': 1021.0}, 'wind': {'max': {'speed': 17.22, 'direction': 70.0}}}"
2016-04-19,UT Rio Grande Valley,Texas,,5.0,9.0,0.0,7.0,9.0,1.0,,,UFCU Disch–Falk Field,Austin,TX,Texas,Big 12,7373,1975,[14],30.2799584,-97.7261606,176.8224334716797,"{'lat': 30.2799584, 'lon': -97.7261606, 'tz': '-05:00', 'date': '2016-04-19', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 81.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 63.19, 'max': 77.92, 'afternoon': 71.49, 'night': 64.67, 'evening': 77.85, 'morning': 64.18}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 6.93, 'direction': 120.0}}}"
2016-04-19,Alabama State,Auburn,,2.0,5.0,3.0,11.0,15.0,0.0,,,Samford Stadium – Hitchcock Field at Plainsman Park,Auburn,AL,Auburn,Southeastern,4096,1950rebuilt 1996,,32.5996377,-85.48956489999999,193.3800048828125,"{'lat': 32.5996377, 'lon': -85.48956489999999, 'tz': '-05:00', 'date': '2016-04-19', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 31.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 49.06, 'max': 81.59, 'afternoon': 76.84, 'night': 56.07, 'evening': 78.33, 'morning': 49.06}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 8.05, 'direction': 180.0}}}"
2016-04-19,Tennessee,Middle Tennessee,,4.0,12.0,1.0,2.0,7.0,0.0,,,Reese Smith Jr. Field,Murfreesboro,TN,Middle Tennessee,Conference USA,2600,1979,,35.8512666,-86.3665035,190.0538024902344,"{'lat': 35.8512666, 'lon': -86.3665035, 'tz': '-05:00', 'date': '2016-04-19', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 29.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 52.36, 'max': 80.8, 'afternoon': 77.07, 'night': 60.03, 'evening': 74.73, 'morning': 52.36}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 6.93, 'direction': 350.0}}}"
2016-04-19,Troy,Alabama,,3.0,9.0,0.0,5.0,10.0,0.0,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.53862099999999,65.01921081542969,"{'lat': 33.2048713, 'lon': -87.53862099999999, 'tz': '-05:00', 'date': '2016-04-19', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 35.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 49.32, 'max': 77.83, 'afternoon': 75.67, 'night': 54.34, 'evening': 74.01, 'morning': 49.32}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 5.82, 'direction': 230.0}}}"
2016-04-19,Ole Miss,Memphis,,7.0,10.0,0.0,0.0,6.0,1.0,,,FedExPark,Memphis,TN,Memphis,The American,2000,1972,,35.1021359,-89.9255848,90.57918548583984,"{'lat': 35.1021359, 'lon': -89.9255848, 'tz': '-05:00', 'date': '2016-04-19', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 83.0}, 'precipitation': {'total': 2.77}, 'temperature': {'min': 58.66, 'max': 66.92, 'afternoon': 63.66, 'night': 60.87, 'evening': 66.92, 'morning': 58.91}, 'pressure': {'afternoon': 1024.0}, 'wind': {'max': {'speed': 9.17, 'direction': 80.0}}}"
2016-04-19,Stanford,California,,2.0,5.0,0.0,5.0,11.0,0.0,,,Evans Diamond,Berkeley,CA,California,Pac-12,2500,1933,,37.8694247,-122.2633963,70.94693756103516,"{'lat': 37.8694247, 'lon': -122.2633963, 'tz': '-07:00', 'date': '2016-04-19', 'units': 'imperial', 'cloud_cover': {'afternoon': 84.0}, 'humidity': {'afternoon': 21.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 54.52, 'max': 79.61, 'afternoon': 74.98, 'night': 62.89, 'evening': 73.76, 'morning': 54.63}, 'pressure': {'afternoon': 1015.0}, 'wind': {'max': {'speed': 6.49, 'direction': 267.0}}}"
2016-04-19,Missouri State,Oral Roberts,,,,,,,,,,J. L. Johnson Stadium,Tulsa,OK,Oral Roberts,Summit,2418,1977,,36.0494887,-95.948467,198.6058654785156,"{'lat': 36.0494887, 'lon': -95.948467, 'tz': '-05:00', 'date': '2016-04-19', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 93.0}, 'precipitation': {'total': 10.19}, 'temperature': {'min': 59.85, 'max': 65.3, 'afternoon': 62.1, 'night': 62.06, 'evening': 64.9, 'morning': 59.92}, 'pressure': {'afternoon': 1021.0}, 'wind': {'max': {'speed': 8.05, 'direction': 40.0}}}"
2016-04-19,Radford,Virginia,,3.0,4.0,1.0,11.0,8.0,4.0,,,Davenport Field at Disharoon Park,Charlottesville,VA,Virginia,Atlantic Coast,5500,2000,,38.0457546,-78.513342,173.6851654052734,"{'lat': 38.0457546, 'lon': -78.513342, 'tz': '-04:00', 'date': '2016-04-19', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 23.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 50.68, 'max': 85.1, 'afternoon': 82.44, 'night': 59.86, 'evening': 82.58, 'morning': 50.68}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 14.99, 'direction': 40.0}}}"
2016-04-19,Stetson,Florida State,,5.0,7.0,1.0,8.0,10.0,2.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398,"{'lat': 30.4405434, 'lon': -84.3040448, 'tz': '-04:00', 'date': '2016-04-19', 'units': 'imperial', 'cloud_cover': {'afternoon': 40.0}, 'humidity': {'afternoon': 34.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 48.67, 'max': 81.27, 'afternoon': 74.98, 'night': 56.48, 'evening': 79.09, 'morning': 49.89}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 9.17, 'direction': 80.0}}}"
2016-04-19,Central Arkansas,Vanderbilt,,6.0,14.0,1.0,8.0,10.0,1.0,,,Hawkins Field,Nashville,TN,Vanderbilt,Southeastern,3626,2002,,36.1433984,-86.8073934,161.9081268310547,"{'lat': 36.1433984, 'lon': -86.8073934, 'tz': '-05:00', 'date': '2016-04-19', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 27.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 52.63, 'max': 80.47, 'afternoon': 76.28, 'night': 59.52, 'evening': 75.02, 'morning': 52.63}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 5.03, 'direction': 221.0}}}"
2016-04-19,NC State,East Carolina,,3.0,6.0,4.0,15.0,14.0,0.0,,,Clark–LeClair Stadium,Greenville,NC,East Carolina,The American,5000,2005,,35.5929511,-77.3671406,18.56173515319824,"{'lat': 35.5929511, 'lon': -77.3671406, 'tz': '-04:00', 'date': '2016-04-19', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 26.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 54.48, 'max': 87.64, 'afternoon': 82.13, 'night': 60.94, 'evening': 85.53, 'morning': 54.48}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 10.29, 'direction': 350.0}}}"
2016-04-19,Jacksonville,Florida,,1.0,8.0,2.0,3.0,7.0,0.0,,,Florida Ballpark,Gainesville,FL,Florida,Southeastern,7000,2021,[35],29.6364107,-82.3637638,29.34748268127441,"{'lat': 29.6364107, 'lon': -82.3637638, 'tz': '-04:00', 'date': '2016-04-19', 'units': 'imperial', 'cloud_cover': {'afternoon': 20.0}, 'humidity': {'afternoon': 48.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 50.22, 'max': 81.63, 'afternoon': 77.09, 'night': 54.91, 'evening': 80.22, 'morning': 50.22}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 10.29, 'direction': 60.0}}}"
2016-04-19,Creighton,Arkansas,,2.0,9.0,2.0,6.0,11.0,1.0,,,Baum–Walker Stadium,Fayetteville,AR,Arkansas,Southeastern,13472,1996,,36.0498883,-94.1822406,374.5051879882812,"{'lat': 36.0498883, 'lon': -94.1822406, 'tz': '-05:00', 'date': '2016-04-19', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 67.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 57.18, 'max': 69.57, 'afternoon': 69.1, 'night': 58.44, 'evening': 66.92, 'morning': 57.18}, 'pressure': {'afternoon': 1021.0}, 'wind': {'max': {'speed': 11.41, 'direction': 90.0}}}"
2016-04-19,Nicholls,Louisiana,,3.0,8.0,0.0,4.0,8.0,0.0,,,M. L. Tigue Moore Field at Russo Park,Lafayette,LA,Louisiana,Sun Belt,6015,1978renovated 2017,,30.213099,-92.041655,10.53493118286133,"{'lat': 30.213099, 'lon': -92.041655, 'tz': '-05:00', 'date': '2016-04-19', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 68.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 67.26, 'max': 75.22, 'afternoon': 74.32, 'night': 69.69, 'evening': 74.59, 'morning': 67.35}, 'pressure': {'afternoon': 1020.0}, 'wind': {'max': {'speed': 10.29, 'direction': 150.0}}}"
2016-04-19,Texas State,Texas A&M,,1.0,7.0,1.0,14.0,14.0,0.0,,,Olsen Field at Blue Bell Park,College Station,TX,Texas A&M,Southeastern,6100,1978renovated 2014,,30.6060601,-96.3413557,103.0995330810547,"{'lat': 30.6060601, 'lon': -96.3413557, 'tz': '-05:00', 'date': '2016-04-19', 'units': 'imperial', 'cloud_cover': {'afternoon': 40.0}, 'humidity': {'afternoon': 78.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 62.55, 'max': 79.43, 'afternoon': 72.52, 'night': 65.35, 'evening': 79.03, 'morning': 62.73}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 8.05, 'direction': 150.0}}}"
2016-04-19,Texas Tech,New Mexico,,7.0,14.0,0.0,4.0,7.0,1.0,,,Santa Ana Star Field,Albuquerque,NM,New Mexico,Mountain West,1000,late 1960s,,35.0651231,-106.6324424,1553.99169921875,"{'lat': 35.0651231, 'lon': -106.6324424, 'tz': '-06:00', 'date': '2016-04-19', 'units': 'imperial', 'cloud_cover': {'afternoon': 20.0}, 'humidity': {'afternoon': 34.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 34.56, 'max': 62.51, 'afternoon': 55.71, 'night': 39.69, 'evening': 62.51, 'morning': 35.2}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 17.22, 'direction': 300.0}}}"
2016-04-19,TCU,Abilene Christian,,,,,,,,,,Crutcher Scott Field,Abilene,TX,Abilene Christian,Western Athletic,4000,1991,[48],32.4728976,-99.7068087,521.514892578125,"{'lat': 32.4728976, 'lon': -99.7068087, 'tz': '-05:00', 'date': '2016-04-19', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 83.0}, 'precipitation': {'total': 5.8}, 'temperature': {'min': 59.32, 'max': 70.86, 'afternoon': 66.7, 'night': 59.47, 'evening': 69.46, 'morning': 59.52}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 13.87, 'direction': 160.0}}}"
2016-04-20,Texas Tech,New Mexico,,5.0,7.0,1.0,6.0,11.0,0.0,,,Santa Ana Star Field,Albuquerque,NM,New Mexico,Mountain West,1000,late 1960s,,35.0651231,-106.6324424,1553.99169921875,"{'lat': 35.0651231, 'lon': -106.6324424, 'tz': '-06:00', 'date': '2016-04-20', 'units': 'imperial', 'cloud_cover': {'afternoon': 20.0}, 'humidity': {'afternoon': 24.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 38.62, 'max': 72.28, 'afternoon': 64.22, 'night': 47.57, 'evening': 72.23, 'morning': 38.62}, 'pressure': {'afternoon': 1015.0}, 'wind': {'max': {'speed': 18.34, 'direction': 350.0}}}"
2016-04-20,Stetson,Florida State,,6.0,8.0,0.0,8.0,10.0,1.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398,"{'lat': 30.4405434, 'lon': -84.3040448, 'tz': '-04:00', 'date': '2016-04-20', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 46.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 55.26, 'max': 81.72, 'afternoon': 75.11, 'night': 60.04, 'evening': 79.47, 'morning': 55.26}, 'pressure': {'afternoon': 1021.0}, 'wind': {'max': {'speed': 8.05, 'direction': 110.0}}}"
2016-04-20,VCU,Virginia,,11.0,14.0,0.0,5.0,12.0,1.0,,,Davenport Field at Disharoon Park,Charlottesville,VA,Virginia,Atlantic Coast,5500,2000,,38.0457546,-78.513342,173.6851654052734,"{'lat': 38.0457546, 'lon': -78.513342, 'tz': '-04:00', 'date': '2016-04-20', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 20.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 52.36, 'max': 71.87, 'afternoon': 64.81, 'night': 65.93, 'evening': 71.44, 'morning': 52.57}, 'pressure': {'afternoon': 1026.0}, 'wind': {'max': {'speed': 12.75, 'direction': 30.0}}}"
2016-04-20,Murray State,Ole Miss,,3.0,5.0,3.0,8.0,12.0,0.0,,,,,,,,,,,,,,failed
2016-04-20,Toledo,Michigan,,1.0,5.0,0.0,2.0,9.0,3.0,,,Ray Fisher Stadium,Ann Arbor,MI,Michigan,Big Ten,4000,1923,,42.26786209999999,-83.7420671,253.7054443359375,"{'lat': 42.26786209999999, 'lon': -83.7420671, 'tz': '-04:00', 'date': '2016-04-20', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 31.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 45.09, 'max': 65.03, 'afternoon': 59.14, 'night': 50.11, 'evening': 63.68, 'morning': 45.46}, 'pressure': {'afternoon': 1024.0}, 'wind': {'max': {'speed': 13.87, 'direction': 120.0}}}"
2016-04-20,Florida Atlantic,Miami,,4.0,6.0,0.0,3.0,5.0,0.0,,,,,,,,,,,,,,failed
2016-04-20,William & Mary,North Carolina,,2.0,6.0,2.0,17.0,13.0,1.0,,,Boshamer Stadium,Chapel Hill,NC,North Carolina,Atlantic Coast,5000,1972,,35.9063145,-79.0427441,125.8752212524414,"{'lat': 35.9063145, 'lon': -79.0427441, 'tz': '-04:00', 'date': '2016-04-20', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 31.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 58.39, 'max': 74.53, 'afternoon': 68.49, 'night': 64.71, 'evening': 73.65, 'morning': 59.41}, 'pressure': {'afternoon': 1024.0}, 'wind': {'max': {'speed': 13.87, 'direction': 50.0}}}"
2016-04-20,South Alabama,Alabama,,8.0,9.0,0.0,2.0,8.0,1.0,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.53862099999999,65.01921081542969,"{'lat': 33.2048713, 'lon': -87.53862099999999, 'tz': '-05:00', 'date': '2016-04-20', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 55.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 59.81, 'max': 79.41, 'afternoon': 73.89, 'night': 63.63, 'evening': 77.41, 'morning': 59.81}, 'pressure': {'afternoon': 1020.0}, 'wind': {'max': {'speed': 6.93, 'direction': 240.0}}}"
2016-04-20,SE Louisiana,LSU,,4.0,6.0,4.0,11.0,11.0,1.0,,,"Alex Box Stadium, Skip Bertman Field",Baton Rouge,LA,LSU,Southeastern,10326,2009,https://lsusports.net/facilities/alex-box-stadium/,30.4056564,-91.1879038,6.844009876251221,"{'lat': 30.4056564, 'lon': -91.1879038, 'tz': '-05:00', 'date': '2016-04-20', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 65.0}, 'precipitation': {'total': 4.75}, 'temperature': {'min': 65.43, 'max': 80.2, 'afternoon': 77.67, 'night': 67.82, 'evening': 71.92, 'morning': 65.71}, 'pressure': {'afternoon': 1018.0}, 'wind': {'max': {'speed': 17.22, 'direction': 160.0}}}"
2016-04-20,McNeese,Louisiana,,,,,,,,,,M. L. Tigue Moore Field at Russo Park,Lafayette,LA,Louisiana,Sun Belt,6015,1978renovated 2017,,30.213099,-92.041655,10.53493118286133,"{'lat': 30.213099, 'lon': -92.041655, 'tz': '-05:00', 'date': '2016-04-20', 'units': 'imperial', 'cloud_cover': {'afternoon': 75.0}, 'humidity': {'afternoon': 66.0}, 'precipitation': {'total': 10.44}, 'temperature': {'min': 65.43, 'max': 78.01, 'afternoon': 77.99, 'night': 69.22, 'evening': 67.8, 'morning': 66.99}, 'pressure': {'afternoon': 1017.0}, 'wind': {'max': {'speed': 18.34, 'direction': 170.0}}}"
