PopularName_Score,ProperName_Score,MHSAA_SchoolId,SchoolInfo_Index,Matched_School_Name
53,65,8833,537,henry ford early college
47,71,8834,384,edison
56,78,8835,988,pine grove learning center
49,67,8836,130,bradford academy
61,71,8837,1411,muskegon catholic central
53,65,8838,988,pine grove learning center
44,53,8839,600,international academy
44,68,8840,877,new school high
46,52,8841,1451,the new millennium academy
53,52,8842,384,edison
61,74,8843,863,muskegon heights academy
46,69,8844,372,east lee campus
54,64,8845,521,harrison center
44,50,8846,1183,turning point academy
69,69,8847,1033,reuther middle school
49,55,8849,253,claregladwin area school
73,88,8850,1454,traverse city christian school
59,71,8851,932,old redford academy high
43,43,8852,1188,union high school
43,43,8853,1188,union high school
43,43,8854,1188,union high school
43,43,8855,1188,union high school
43,43,8856,1188,union high school
43,43,8857,1188,union high school
43,54,8858,1020,ravenna high school
63,73,8859,269,coldwater high school
43,43,8860,1188,union high school
60,60,8871,991,pineview homes
45,45,8872,775,manistee isd center programs
50,82,8873,1304,wsc academy ypsilanti campus
59,97,8874,645,kalamazoo covenant academy
65,74,8875,1411,muskegon catholic central
71,85,8876,476,grand rapids learning center
60,68,8877,1411,muskegon catholic central
58,58,8878,1184,tuscola technology center
56,82,8879,815,merritt academy
57,67,8880,1349,detroit country day school
60,78,8881,1349,detroit country day school
59,76,8882,1262,webb elementary school
54,67,8883,1406,metro baptist school
60,70,8884,143,brighton high school
55,100,8886,1466,wixom christian school
62,73,8887,45,annapolis high school
43,43,8888,1188,union high school
53,62,8899,1380,huron valley lutheran high school
46,60,8900,1077,sault area career center
69,68,8901,828,michigan school for the deaf
69,69,8902,828,michigan school for the deaf
77,84,8903,828,michigan school for the deaf
56,57,8904,521,harrison center
56,54,8905,537,henry ford early college
53,62,8906,537,henry ford early college
57,60,8907,1160,the harper woods college and career institute
51,67,8908,537,henry ford early college
61,67,8910,1443,st mary cathedral school
52,56,8911,1204,van buren tech
51,57,8912,660,kensington woods schools
44,67,8913,271,coloma high school
46,67,8914,253,claregladwin area school
57,57,8915,341,detroit school of arts
79,79,8916,1198,university preparatory art design middlehigh
67,67,8917,1306,wyoming high school
61,70,8918,1387,kalamazoo christian school
65,77,8919,1387,kalamazoo christian school
62,88,8920,1145,swartz creek high school
50,83,8921,1254,way east jackson
57,71,8926,924,oakridge fusion
54,60,8927,1311,ypsilanti stemm middle college
65,65,8929,75,battle creek central high school
70,100,8946,1366,genesee academy
88,100,8947,623,jalen rose leadership academy
73,59,8948,645,kalamazoo covenant academy
70,100,8949,1398,livingston christian schools
60,96,8950,1351,detroit cristo rey high school
54,69,8951,1306,wyoming high school
62,71,8952,1454,traverse city christian school
49,58,8953,265,clio area high school
72,72,8955,1388,kalamazoo christian schools
74,74,8956,1118,st johns high school
76,76,8957,979,petoskey high school
79,81,8958,309,creative technologies academy
54,54,8959,162,ca alternative edatlantis
46,45,8960,198,carsonvilleport sanilac hs
70,70,8961,965,pathfinders alternative ed
52,52,8962,717,lifetech academy
68,68,8963,1368,grace christian school
52,49,8965,1425,parkway christian school
44,44,8966,248,churchill high school
48,48,8967,46,apollo center
65,65,8968,1428,potters house school
53,53,8969,531,hawthorn center
81,81,8970,108,berrien springs discovery academy
68,68,8971,1224,voyageur college prep
48,48,8972,1251,way academy chicago site
73,73,8979,366,east grand rapids high school
85,78,8980,1440,southfield christian school
56,56,8981,1357,faith christian school
85,85,8982,1337,capitol city baptist school
50,65,8983,637,jonesville high school
84,84,8984,1441,spring vale academy
70,70,8985,1064,saginaw high school
51,51,8990,1224,voyageur college prep
54,54,8991,1266,west bloomfield high school
58,58,8992,1407,michigan lutheran seminary
52,52,8993,507,hamilton high school
48,62,8994,597,innovation central high
50,50,8997,674,laingsburg high school
44,44,9005,285,concord academy boyne
45,45,9018,227,charles l bowers farm
77,77,9019,1379,howardsville christian school
77,77,9020,1387,kalamazoo christian school
73,73,9021,618,jackson county jail
60,59,9022,819,michigan center jrsr high school
52,52,9023,1441,spring vale academy
70,70,9026,1428,potters house school
76,76,9027,699,lapeer high school
54,54,9028,894,north edbridgeway
60,60,9029,152,buchanan virtual academy
73,73,9030,603,inverness academy
74,70,9031,1416,northern michigan christian school
60,65,9032,1347,de la salle collegiate high school
57,67,9033,362,early college alliance
39,39,9039,1183,turning point academy
39,39,9040,1183,turning point academy
57,77,9041,829,michigan virtual charter academy
88,100,9042,1432,rochester hills christian school
74,100,9043,1326,bethany christian school
76,90,9044,1194,universal learning academy
62,70,9045,341,detroit school of arts
60,60,9046,1220,virtual learning academy consortium
72,72,9047,835,millington high school
59,59,9048,474,grand haven high school
60,60,9049,598,insight school of michigan
56,74,9050,143,brighton high school
61,71,9051,143,brighton high school
50,56,9052,200,casa
56,56,9053,1098,southeastern high school
51,42,9054,45,annapolis high school
54,54,9056,254,clarenceville high school
63,63,9059,1074,saranac jrsr high school
39,39,9060,1183,turning point academy
84,84,9061,1412,new covenant christian school
51,51,9064,153,buckley community schools
100,100,9065,863,muskegon heights academy
92,92,9067,863,muskegon heights academy
71,75,9070,302,countryside academy middlehigh school
72,72,9071,1033,reuther middle school
63,61,9072,229,charlevoix montessori academy for the arts
57,62,9073,99,benjamin carson high school of science and medicine
96,96,9076,1381,immanuel christian school
67,70,9077,597,innovation central high
46,51,9078,737,link learning grand rapids alger heights
62,67,9079,1411,muskegon catholic central
56,61,9080,901,north pointe center
49,65,9081,21,airport center for education
54,58,9082,515,harbor springs high school
61,75,9083,20,agbu alexmarie manoogian school
50,49,9084,638,jonesville pathways
55,60,9085,110,berrien springs virtual academy
47,55,9086,876,new paradigm college prep
46,55,9087,1002,port huron northern high school
51,50,9088,424,forest area high school
36,36,9092,535,hemlock high school
53,53,9093,638,jonesville pathways
47,71,9094,508,hamilton middle school
49,56,9095,448,garden city high school
42,50,9096,453,genesee county jail
43,54,9097,913,novi high school
46,59,9098,1249,way oasis
51,51,9101,45,annapolis high school
51,56,9102,45,annapolis high school
52,55,9110,873,new haven high school
55,59,9111,924,oakridge fusion
49,73,9112,1153,technical education center
50,53,9113,246,chshorizons school
50,56,9114,787,marquette branch prison
52,74,9115,287,concord high school
45,45,9116,1065,saginaw isd transitions center
50,50,9118,1222,vista meadows academy
47,47,9119,1077,sault area career center
49,49,9120,1424,our lady of the lakes catholic school
69,66,9121,1463,west highland christian academy
53,53,9122,97,bellevue jrsr high school
62,72,9123,1199,university preparatory science and math psad high school
65,67,9124,1199,university preparatory science and math psad high school
63,63,9129,917,oakland early college
57,57,9130,682,lakeland high school
81,88,9131,1460,washtenaw christian academy
50,53,9132,65,bangor career academy
58,63,9133,585,huron valley virtual academy
45,46,9134,1224,voyageur college prep
85,85,9135,138,bridge academy
79,79,9136,1342,clonlara school
51,51,9147,1047,rochester high school
82,100,9162,1269,west michigan aviation academy
69,73,9164,77,bay city academy farragut campus
69,69,9165,1098,southeastern high school
85,85,9174,1400,lumen christi catholic school
60,60,9175,597,innovation central high
69,64,9176,204,cass technical high school
78,78,9177,1326,bethany christian school
71,71,9178,913,novi high school
61,59,9179,1345,cornerstone christian school
61,74,9180,1392,lake michigan catholic school
68,86,9181,1410,munising baptist school
65,98,9182,1165,the new standard academy
65,65,9183,902,north star montessori academy
86,86,9184,1410,munising baptist school
79,79,9185,1420,novi christian academy
82,82,9187,421,flint cultural center academy
73,81,9195,122,bloomfield hills high school
68,68,9197,1161,the learning community
64,64,9199,1027,relevant academy of eaton county
58,58,9201,438,fremont high school
64,64,9203,175,capac virtual education program
59,59,9204,543,hesperia high school
63,80,9206,1432,rochester hills christian school
58,58,9209,1400,lumen christi catholic school
55,55,9210,1176,trenton high school
68,68,9211,1424,our lady of the lakes catholic school
79,79,9216,1385,jackson christian middle/high school
44,44,9217,272,colon high school
47,47,9218,587,icademy global
50,50,9219,1056,roscommon high school
51,51,9220,786,marlette jrsr high school
81,81,9221,1371,great lakes adventist academy
58,58,9222,1460,washtenaw christian academy
85,85,9223,1448,state line christian school
76,76,9224,477,grand rapids montessori academy
70,70,9226,1403,meadow montessori school
98,98,9227,1357,faith christian school
57,57,9228,512,hanoverhorton high school
51,51,9229,880,newberry area school
86,86,9230,600,international academy
62,59,9231,1293,will carleton charter school academy
89,89,9232,1369,grand rapids christian high school
48,48,9235,885,niles cedar lane
61,61,9236,574,howell high school
82,82,9237,991,pineview homes
83,83,9238,1407,michigan lutheran seminary
100,100,9239,1438,skeels christian school
70,70,9240,683,laker high school
76,76,9241,790,marshall academy
71,71,9242,1183,turning point academy
83,83,9243,1324,berean baptist academy
100,100,9244,1361,fellowship baptist academy
100,100,9245,1324,berean baptist academy
50,50,9246,280,compass pointe
75,75,9247,731,lincoln school
100,100,9248,1393,lake orion baptist school
65,67,9249,577,hudsonville high school
52,52,9250,246,chshorizons school
53,53,9251,44,ann arbor learning community
53,53,9252,164,cadillac innovation high school
85,100,9257,1194,universal learning academy
56,56,9259,1400,lumen christi catholic school
50,50,9261,476,grand rapids learning center
56,56,9262,597,innovation central high
46,46,9263,1342,clonlara school
44,44,9264,436,freedom acres school
59,59,9265,1374,hackett catholic prep
50,50,9266,274,columbia central high school
58,58,9267,1392,lake michigan catholic school
47,47,9268,832,milan alternative education
57,60,9269,1400,lumen christi catholic school
61,61,9273,1411,muskegon catholic central
56,56,9276,749,livingston classical academy
65,65,9277,1377,heritage christian academy
50,50,9278,1217,vicksburg high school
62,62,9279,96,belleville high school
58,58,9280,1224,voyageur college prep
47,47,9281,623,jalen rose leadership academy
50,50,9282,587,icademy global
50,50,9283,730,lincoln park high school
51,51,9284,245,chippewa valley high school
62,62,9285,96,belleville high school
66,66,9286,1398,livingston christian schools
51,51,9287,826,michigan online school
48,48,9288,587,icademy global
50,50,9289,827,michigan reformatory
87,87,9290,1398,livingston christian schools
44,44,9291,832,milan alternative education
40,40,9292,158,burt township school
56,56,9293,1204,van buren tech
47,47,9294,796,mason county central hs
48,48,9295,69,baraga school
44,44,9296,69,baraga school
44,44,9297,384,edison
56,56,9298,3,academy for business and technology high school
53,53,9299,1254,way east jackson
52,52,9300,751,llcarenac campus
71,71,9301,1219,viking virtual academy
76,76,9302,902,north star montessori academy
44,44,9303,147,brooks correctional facility
44,44,9304,69,baraga school
59,59,9305,1193,universal academy
54,54,9306,1006,portage northern high school
44,44,9307,303,cousino senior high school
40,40,9308,353,doris klaussen dev center
85,100,9309,1200,university yes academy
84,98,9310,233,charlton heston academy
92,92,9311,233,charlton heston academy
55,55,9312,1116,st clair high school
57,57,9313,1140,superior central school
56,56,9314,1254,way east jackson
46,46,9315,902,north star montessori academy
40,40,9316,26,alba school
53,53,9317,745,link learning st louis
51,51,9318,476,grand rapids learning center
48,48,9319,92,behavioral education center
58,58,9320,507,hamilton high school
60,60,9321,507,hamilton high school
57,57,9322,508,hamilton middle school
78,78,9323,882,newcomers community school
54,82,9324,1150,taylor preparatory high school
57,67,9325,694,lamphere center
52,52,9327,796,mason county central hs
58,58,9328,505,hamady community high school
50,50,9333,265,clio area high school
55,55,9334,243,chippewa hills high school
47,47,9335,1371,great lakes adventist academy
54,54,9336,791,marshall high school
71,71,9346,77,bay city academy farragut campus
64,64,9347,1173,tipton academy 48
65,69,9349,600,international academy
48,48,9352,932,old redford academy high
65,84,9353,930,ojibwe charter school
98,98,9354,340,detroit public safety academy
75,75,9357,831,midland high school
70,70,9358,266,clio community high school
60,60,9359,660,kensington woods schools
73,73,9360,1343,community baptist christian school
47,47,9361,107,berrien county juvenile center
57,57,9362,1224,voyageur college prep
69,69,9363,75,battle creek central high school
62,62,9365,783,marine city high school
71,71,9366,1306,wyoming high school
55,55,9371,1408,midland christian school
74,74,9373,955,owosso high school
89,89,9374,1463,west highland christian academy
81,84,9375,1466,wixom christian school
61,61,9376,1448,state line christian school
100,93,9377,1322,battle creek academy
74,74,9378,75,battle creek central high school
51,69,9380,660,kensington woods schools
75,75,9381,828,michigan school for the deaf
46,46,9412,274,columbia central high school
79,89,9415,1241,washtenaw international high school
47,47,9416,372,east lee campus
49,48,9417,1116,st clair high school
83,83,9418,541,heritage high school
71,73,9419,318,david ellis academy west
47,47,9421,254,clarenceville high school
54,54,9422,829,michigan virtual charter academy
62,62,9423,1330,brockway christian academy
72,72,9425,748,litchfield high school
47,47,9426,507,hamilton high school
75,75,9427,1411,muskegon catholic central
47,47,9428,876,new paradigm college prep
46,46,9429,924,oakridge fusion
65,65,9430,548,highland pines school
50,50,9431,600,international academy
51,51,9432,439,frontier international academy
59,59,9433,692,lakeville high school
48,48,9434,731,lincoln school
47,47,9435,274,columbia central high school
55,55,9436,209,cedarville school
52,52,9437,198,carsonvilleport sanilac hs
58,58,9438,218,central lake public schools
62,67,9439,405,farmington central high school
44,44,9440,742,link learning menominee
84,84,9442,1421,oakdale academy
44,44,9443,766,madison high school
49,49,9444,994,pioneer work and learn center
53,53,9445,692,lakeville high school
51,51,9446,839,monroe county education center
59,59,9447,705,learning center
52,52,9448,745,link learning st louis
100,100,9449,341,detroit school of arts
73,97,9450,115,big rapids virtual school
77,77,9451,302,countryside academy middlehigh school
66,66,9452,1446,st mary's preparatory school
57,57,9453,836,milton c porter ed center
82,95,9454,565,hope academy of west michigan
56,82,9455,1374,hackett catholic prep
100,100,9459,1421,oakdale academy
79,79,9460,1377,heritage christian academy
48,48,9461,576,hudson tech alternative
48,48,9463,574,howell high school
90,90,9468,1461,waterbrook christian academy
64,61,9477,1351,detroit cristo rey high school
63,63,9481,1407,michigan lutheran seminary
70,77,9484,987,pinconning high school
78,78,9485,114,big rapids high school
74,74,9486,138,bridge academy
69,69,9487,1308,youth advancement academy
76,76,9488,1355,factoryville christian school
72,72,9489,366,east grand rapids high school
95,90,9490,52,arts and technology academy of pontiac
83,83,9491,322,dearborn heights virtual academy
85,73,9492,322,dearborn heights virtual academy
62,62,9493,477,grand rapids montessori academy
58,58,9494,828,michigan school for the deaf
60,60,9495,917,oakland early college
57,57,9496,716,life skills center of pontiac
67,67,9498,619,jackson high school
52,52,9502,1429,prairie baptist school
69,69,9505,864,muskegon high school
100,100,9506,1328,bridgeport baptist academy
63,63,9507,1422,oakland christian school
54,54,9508,1428,potters house school
53,53,9509,813,meridian early college high school
74,74,9510,1126,sterling heights senior hs
69,69,9511,1359,faithway christian academy
65,54,9518,979,petoskey high school
48,48,9520,747,lisd tech center
48,48,9523,45,annapolis high school
83,83,9525,1033,reuther middle school
61,61,9528,1027,relevant academy of eaton county
49,49,9533,353,doris klaussen dev center
52,82,9538,752,llcbay campus
86,86,9542,1414,north pointe christian schools
55,55,9545,341,detroit school of arts
52,65,9548,824,michigan international prep school
47,47,9549,546,high school
48,48,9550,824,michigan international prep school
50,50,9551,618,jackson county jail
65,65,9552,209,cedarville school
61,61,9553,506,hamilton flex
48,48,9554,91,beekman center
51,51,9555,483,grandville education center
51,51,9556,944,oscoda area high school
51,51,9560,1429,prairie baptist school
48,48,9562,1204,van buren tech
64,81,9564,621,jackson pathways
60,60,9566,360,durand area high school
41,41,9567,360,durand area high school
56,56,9568,700,lasalle high school
62,62,9569,785,marion high school
70,70,9574,1155,tecumseh virtual academy
48,48,9575,827,michigan reformatory
49,49,9577,1379,howardsville christian school
49,49,9578,489,great lakes bay early college
50,50,9579,127,boyne falls public school
49,49,9582,297,copper country learning center
59,59,9590,697,lanse area school
69,69,9600,825,michigan mathematics and science academy dequindre
79,79,9601,1271,west middle school
58,67,9603,182,career and technical education
57,51,9604,1224,voyageur college prep
41,41,9605,966,pathway school
59,59,9606,233,charlton heston academy
57,57,9608,274,columbia central high school
89,89,9609,1460,washtenaw christian academy
68,82,9612,476,grand rapids learning center
62,62,9613,1464,west michigan lutheran school
65,65,9614,645,kalamazoo covenant academy
49,49,9615,1139,sunrise academy
56,56,9616,685,lakeshore learning center
53,53,9617,742,link learning menominee
60,60,9618,1196,university high school academy
67,67,9619,194,carrollton high school
54,54,9624,113,big bay de noc school
77,77,9626,508,hamilton middle school
69,85,9630,1100,southfield high school for the arts and technology
65,100,9633,1397,libertas christian school
71,86,9641,891,north central academy campus
83,83,9642,891,north central academy campus
63,63,9645,1205,van hoosen middle school
57,57,9649,729,lincoln high school
48,48,9650,769,madison school
72,63,9651,594,inland lakes secondary school
46,42,9652,743,link learning merrill
46,46,9653,261,clinton high school
55,55,9654,427,fowlerville high school
55,55,9655,683,laker high school
50,50,9656,33,allegan high school
65,65,9657,1246,watersmeet township school
44,44,9658,39,alpena high school
62,62,9659,1357,faith christian school
60,60,9660,1390,lake area christian school
85,85,9661,1130,strive academy
54,54,9662,1375,harbor light christian school
47,47,9663,1389,laingsburg christian school
56,56,9664,1398,livingston christian schools
97,100,9668,1445,st mary school
70,100,9670,1445,st mary school
74,74,9678,990,pine tree center
61,61,9679,1083,shawono center
50,50,9680,787,marquette branch prison
52,52,9681,494,greenville senior high school
53,53,9682,1057,roseville high school
51,51,9683,586,huron valley womens
54,54,9684,1452,the valley school
56,56,9685,512,hanoverhorton high school
47,47,9686,674,laingsburg high school
53,53,9687,1126,sterling heights senior hs
62,62,9688,1106,sparta senior high school
59,59,9689,1442,st catherine of siena academy
51,51,9690,711,leland public school
45,45,9691,446,galesburgaugusta high school
50,50,9692,280,compass pointe
47,47,9693,1274,west senior high
56,56,9694,304,covenant house academy detroit central site
62,62,9695,1262,webb elementary school
81,81,9696,339,detroit leadership academy high school
90,90,9697,339,detroit leadership academy high school
56,56,9703,1026,reethspuffer high school
67,67,9704,901,north pointe center
53,53,9705,1452,the valley school
59,59,9706,210,center for innovation
46,46,9707,1097,southeast career pathways
44,44,9708,19,advantage alternative program
62,62,9709,541,heritage high school
44,44,9710,995,pittsford area high school
61,61,9711,600,international academy
63,63,9712,524,hart middle school
67,67,9713,1428,potters house school
93,93,9714,8,accelerated learning academy
62,79,9715,1262,webb elementary school
48,48,9717,255,clarkston high school
90,90,9718,1465,western michigan christian high school
74,100,9719,1445,st mary school
53,53,9721,840,monroe county middle college
49,49,9722,962,parchment innovation center
59,59,9723,1262,webb elementary school
62,62,9724,1262,webb elementary school
52,52,9725,196,carson citycrystal alternative academy
62,62,9726,531,hawthorn center
59,59,9727,1262,webb elementary school
61,61,9728,221,centreville adult education
56,56,9729,1295,wilson talent center
58,58,9730,1140,superior central school
58,58,9731,328,deckerville community high school
59,59,9732,1262,webb elementary school
75,75,9733,1262,webb elementary school
74,74,9734,65,bangor career academy
81,83,9735,566,hope of detroit academy middlehigh
72,100,9737,1242,washtenaw technical middle college
61,61,9739,463,glen lake community school
78,78,9740,1262,webb elementary school
63,63,9742,1262,webb elementary school
60,60,9743,1262,webb elementary school
63,63,9744,1262,webb elementary school
58,58,9745,728,lincoln developmental center
53,53,9746,1227,waldron learning center
58,58,9747,1424,our lady of the lakes catholic school
58,58,9748,148,brookside learning center
52,52,9749,381,eaton resa meadowview onsite
50,50,9750,605,ionia county career center
59,59,9751,1262,webb elementary school
62,62,9752,1262,webb elementary school
84,84,9753,1262,webb elementary school
78,78,9755,1262,webb elementary school
57,57,9756,1057,roseville high school
81,86,9758,1123,star international academy
81,86,9759,629,jenison international academy
56,56,9762,283,comstock park flex academy
88,88,9764,1397,libertas christian school
67,77,9765,661,kent career tech center
62,62,9766,1292,whittemoreprescott jrsr high school
62,62,9774,414,flat river academy
73,73,9777,109,berrien springs high school
54,54,9779,1424,our lady of the lakes catholic school
87,87,9783,1316,algoma christian school
60,60,9784,1262,webb elementary school
53,53,9785,1239,washtenaw county youth center educational programs
51,51,9786,1424,our lady of the lakes catholic school
52,52,9787,1459,veritas christi catholic h.s.
75,75,9788,556,holland high school
74,74,9789,623,jalen rose leadership academy
51,51,9790,164,cadillac innovation high school
58,58,9791,1268,west mi academy of environmental science
58,58,9792,170,cambridge alternative high school
55,55,9793,726,lighthouse education center
61,61,9794,139,bridge academy of southwest michigan
70,70,9795,1322,battle creek academy
50,50,9797,381,eaton resa meadowview onsite
71,71,9803,1386,juniata christian school
50,54,9807,418,flex high north flint
56,56,9808,1318,andrews academy
59,59,9810,542,hesperia community education
75,75,9816,756,ludington high school
93,93,9818,1412,new covenant christian school
54,54,9820,256,clarkston junior high school
49,49,9821,378,eaton county youth facility
54,54,9822,796,mason county central hs
52,52,9823,164,cadillac innovation high school
51,51,9824,597,innovation central high
50,50,9825,824,michigan international prep school
42,42,9826,648,kalkaska high school
45,45,9827,932,old redford academy high
51,51,9828,418,flex high north flint
43,43,9829,946,otsego west campus high school
44,44,9830,106,berkley high school
43,43,9831,291,continuing education center
81,83,9833,1119,st joseph high school
62,62,9834,1262,webb elementary school
81,81,9836,1262,webb elementary school
58,58,9837,845,montcalm area career center
53,53,9838,242,chippewa correctional facility
50,50,9839,429,francis reh psa
54,54,9840,891,north central academy campus
53,53,9841,1245,waterford mott high school
51,51,9842,233,charlton heston academy
54,54,9843,431,frankfort high school
62,62,9844,1072,sanilac career center
63,63,9846,1262,webb elementary school
59,59,9847,107,berrien county juvenile center
56,56,9848,368,east jordan alternative high school
65,65,9850,1262,webb elementary school
55,55,9851,21,airport center for education
81,81,9852,1262,webb elementary school
55,55,9853,924,oakridge fusion
61,61,9855,184,career connections academy
47,47,9856,664,kent education centerbeltline
65,65,9857,1412,new covenant christian school
93,93,9858,18,advanced technology academy
91,64,9859,87,beaver island community school
49,49,9860,233,charlton heston academy
49,49,9861,233,charlton heston academy
45,45,9862,828,michigan school for the deaf
48,48,9863,350,diploma and careers institute
47,47,9864,1119,st joseph high school
55,55,9865,492,great lakes online education
49,49,9866,1230,walled lake northern high school
68,68,9867,1414,north pointe christian schools
59,59,9868,902,north star montessori academy
84,84,9869,267,clio learning center
54,54,9870,521,harrison center
56,56,9871,1155,tecumseh virtual academy
49,49,9872,1303,woodville community center
52,52,9873,497,grosse pointe north high school
70,79,9874,5,academy of the americas high school
61,61,9875,230,charlotte early middle college
70,70,9876,1314,academy of the sacred heart
55,55,9877,759,mackinac island school
56,56,9878,1096,south lyon high school
58,58,9879,484,grandville high school
61,61,9880,1124,starkweather academy fiegel
56,56,9881,926,oakridge middle school
87,87,9882,1271,west middle school
45,45,9883,587,icademy global
82,82,9884,524,hart middle school
83,83,9885,1271,west middle school
72,72,9886,414,flat river academy
76,76,9887,902,north star montessori academy
70,70,9888,1306,wyoming high school
53,53,9889,1009,potterville high school
74,74,9892,892,north central area senior high school
74,74,9893,1436,sacred heart academy
68,68,9894,233,charlton heston academy
57,57,9896,274,columbia central high school
76,76,9897,1262,webb elementary school
62,62,9898,1262,webb elementary school
60,60,9899,1308,youth advancement academy
69,69,9900,367,east jackson secondary school
77,77,9902,298,cornerstone jeffersondouglass academy
73,73,9909,1139,sunrise academy
52,52,9914,1177,tri county educational center
67,67,9915,1394,lakecrest baptist school
44,44,9916,685,lakeshore learning center
49,49,9917,1282,wexfordmissaukee isd career center
81,81,9918,1420,novi christian academy
50,50,9919,406,farmington high school
59,59,9920,379,eaton rapids high school
73,73,9921,281,comstock compass high school
71,71,9922,644,kalamazoo county juvenile home youth center school
64,64,9923,1303,woodville community center
71,71,9925,828,michigan school for the deaf
64,64,9926,828,michigan school for the deaf
74,74,9927,1420,novi christian academy
74,84,9928,1123,star international academy
73,73,9929,1344,copper country christian school
50,67,9930,1149,taylor high school
65,65,9936,1139,sunrise academy
80,80,9938,962,parchment innovation center
61,61,9939,285,concord academy boyne
57,57,9941,1262,webb elementary school
65,65,9942,990,pine tree center
94,94,9945,286,concord academy petoskey
50,50,9948,241,childrens village school
46,46,9949,1445,st mary school
52,52,9950,1316,algoma christian school
50,50,9951,418,flex high north flint
46,46,9952,787,marquette branch prison
100,100,9953,429,francis reh psa
61,61,9955,1262,webb elementary school
67,67,9956,916,oak park virtual academy
70,70,9957,1194,universal learning academy
70,70,9958,1262,webb elementary school
74,74,9959,457,genesee stem academy
59,59,9960,1262,webb elementary school
60,60,9962,1262,webb elementary school
61,61,9963,484,grandville high school
58,58,9964,274,columbia central high school
47,47,9965,273,columbia alternative education
50,50,9966,273,columbia alternative education
50,50,9967,743,link learning merrill
57,57,9968,824,michigan international prep school
49,49,9969,361,ea johnson memorial hs
52,52,9970,581,huron high school
47,47,9971,360,durand area high school
53,53,9972,274,columbia central high school
65,65,9973,1460,washtenaw christian academy
48,48,9974,1090,slcevergreen
75,75,9975,292,cooke school
79,79,9976,10,aces academy
45,45,9977,198,carsonvilleport sanilac hs
38,38,9978,129,bozymowski center
60,60,9979,65,bangor career academy
56,56,9980,1286,white lake area community education
50,50,9981,1006,portage northern high school
69,69,9982,1318,andrews academy
80,80,9983,10,aces academy
83,83,9984,1262,webb elementary school
50,50,9985,770,malc
69,69,9986,1262,webb elementary school
52,52,9987,91,beekman center
55,55,9988,533,heartwood school
48,48,9989,45,annapolis high school
45,45,9990,886,niles comm schools adult education
50,50,9991,1258,way south haven
56,56,9992,1280,westwood north academy
60,60,9993,1409,mt. olivet christian school
72,72,9994,1262,webb elementary school
81,81,9995,312,crossroads charter academy 712
77,77,9996,26,alba school
79,79,9997,1262,webb elementary school
61,61,9998,1291,whitmore lake high school
73,73,9999,828,michigan school for the deaf
