name,foul,fop,field,home_plate,fop_list,distance,min_distance,max_distance,avg_distance
,"-83.8962351,43.5560867,0 -83.8974072,43.5560565,0 -83.89739109999999,43.5559438,0 -83.896278,43.5559904,0 -83.89611170000001,43.5559457,0 -83.8960312,43.5560041,0 -83.896101,43.5561246,0 -83.89611170000001,43.5569322,0 -83.89626730000001,43.5569303,0 -83.8962351,43.5560867,0 ","-83.8962351,43.5560867 -83.89626730000001,43.5569303 -83.89679030000001,43.5569176 -83.89721950000001,43.5567582 -83.8974434,43.5564414 -83.8974072,43.5560565 -83.8962351,43.5560867 ",Bay City All Saints HS,"43.5560867,-83.8962351","[(43.5560867, -83.8962351), (43.5569303, -83.8962673), (43.5569176, -83.8967903), (43.5567582, -83.8972195), (43.5564414, -83.8974434), (43.5560565, -83.8974072), (43.5560867, -83.8962351)]","[307.6216882261669, 336.74162562250643, 357.7891929531763, 345.42632546281766, 310.9160189362924]",307.6216882261669,357.7891929531763,331.6989702401919
,"-83.8975504,43.55632,0 -83.89751819999999,43.5557719,0 -83.8974485,43.5557719,0 -83.89737340000001,43.5557816,0 -83.8974216,43.5562092,0 -83.8974485,43.556215,0 -83.89745379999999,43.5563589,0 -83.89751010000001,43.55639,0 -83.89770590000001,43.5563841,0 -83.89771399999999,43.5564055,0 -83.8977422,43.5563958,0 -83.8977797,43.5563919,0 -83.8978494,43.55639,0 -83.8982786,43.55639,0 -83.8982893,43.5563628,0 -83.8982893,43.5563025,0 -83.8975504,43.55632,0 ","-83.8975504,43.55632 -83.8982893,43.5563025 -83.8982893,43.5562695 -83.89828660000001,43.5562248 -83.8982786,43.55618 -83.8982652,43.5561334 -83.8982357,43.5560848 -83.89820349999999,43.5560479 -83.8981713,43.556009 -83.8981364,43.555974 -83.8981069,43.5559507 -83.8980694,43.5559176 -83.8980184,43.5558924 -83.89797280000001,43.555871 -83.8979326,43.5558515 -83.897887,43.5558321 -83.897828,43.5558146 -83.8977878,43.5557991 -83.8977287,43.5557874 -83.89768050000001,43.5557777 -83.8976241,43.5557719 -83.8975732,43.5557699 -83.89751819999999,43.5557719 -83.8975504,43.55632 ",Bay City All Saints Youth Field,"43.55632,-83.8975504","[(43.55632, -83.8975504), (43.5563025, -83.8982893), (43.5562695, -83.8982893), (43.5562248, -83.8982866), (43.55618, -83.8982786), (43.5561334, -83.8982652), (43.5560848, -83.8982357), (43.5560479, -83.8982035), (43.556009, -83.8981713), (43.555974, -83.8981364), (43.5559507, -83.8981069), (43.5559176, -83.8980694), (43.5558924, -83.8980184), (43.555871, -83.8979728), (43.5558515, -83.8979326), (43.5558321, -83.897887), (43.5558146, -83.897828), (43.5557991, -83.8977878), (43.5557874, -83.8977287), (43.5557777, -83.8976805), (43.5557719, -83.8976241), (43.5557699, -83.8975732), (43.5557719, -83.8975182), (43.55632, -83.8975504)]","[195.9837950792764, 196.7430523423945, 198.22541559250226, 199.67494818805196, 201.32921650874474, 200.88458385717334, 199.53245903019877, 199.86022328802792, 200.09836476511578, 199.7129192113711, 201.10903179939348, 199.21454332197195, 198.30678608609298, 198.56911768162877, 198.97613401532223, 198.3796065948519, 200.03293161326246, 199.81082977129074, 200.66160889138658, 200.74263951722622, 200.60970307317896, 199.97187546907764]",195.9837950792764,201.32921650874474,199.47408116807003
,"-83.9280232,43.6193164,0 -83.9292557,43.6193348,0 -83.9292315,43.6192863,0 -83.92921269999999,43.6192552,0 -83.9291779,43.6192222,0 -83.9284121,43.6192164,0 -83.9279561,43.6192086,0 -83.92787300000001,43.6192649,0 -83.92787300000001,43.6194105,0 -83.9278703,43.6195756,0 -83.9278515,43.6201503,0 -83.92796149999999,43.6201931,0 -83.92799100000001,43.6202028,0 -83.9280232,43.6193164,0 ","-83.9280232,43.6193164 -83.92799100000001,43.6202028 -83.9280299,43.6202183 -83.9280969,43.62023 -83.92812910000001,43.6202397 -83.92816670000001,43.6202455 -83.9282123,43.6202513 -83.9282552,43.6202552 -83.92830619999999,43.6202591 -83.928341,43.6202591 -83.9283866,43.6202591 -83.92842419999999,43.6202591 -83.92846710000001,43.6202552 -83.9285395,43.6202474 -83.9285824,43.6202397 -83.9286334,43.62023 -83.9286817,43.6202183 -83.9287487,43.6201989 -83.92879430000001,43.6201834 -83.928848,43.6201639 -83.92889889999999,43.6201387 -83.9289392,43.6201173 -83.928974,43.6200979 -83.9290089,43.6200746 -83.9290531,43.6200455 -83.9290907,43.6200183 -83.92911220000001,43.619995 -83.9291336,43.6199717 -83.9291604,43.6199387 -83.9291899,43.6199018 -83.92921269999999,43.619863 -83.9292315,43.6198377 -83.9292476,43.6198067 -83.9292691,43.6197736 -83.92927709999999,43.6197406 -83.92929049999999,43.6197115 -83.92930389999999,43.6196804 -83.929312,43.6196474 -83.92931470000001,43.6196144 -83.92931470000001,43.6195853 -83.929312,43.6195503 -83.92930389999999,43.6195105 -83.9292959,43.6194659 -83.9292852,43.619427 -83.92927709999999,43.6193902 -83.9292557,43.6193348 -83.9280232,43.6193164 ",Bay City john Glen HS,"43.6193164,-83.9280232","[(43.6193164, -83.9280232), (43.6202028, -83.927991), (43.6202183, -83.9280299), (43.62023, -83.9280969), (43.6202397, -83.9281291), (43.6202455, -83.9281667), (43.6202513, -83.9282123), (43.6202552, -83.9282552), (43.6202591, -83.9283062), (43.6202591, -83.928341), (43.6202591, -83.9283866), (43.6202591, -83.9284242), (43.6202552, -83.9284671), (43.6202474, -83.9285395), (43.6202397, -83.9285824), (43.62023, -83.9286334), (43.6202183, -83.9286817), (43.6201989, -83.9287487), (43.6201834, -83.9287943), (43.6201639, -83.928848), (43.6201387, -83.9288989), (43.6201173, -83.9289392), (43.6200979, -83.928974), (43.6200746, -83.9290089), (43.6200455, -83.9290531), (43.6200183, -83.9290907), (43.619995, -83.9291122), (43.6199717, -83.9291336), (43.6199387, -83.9291604), (43.6199018, -83.9291899), (43.619863, -83.9292127), (43.6198377, -83.9292315), (43.6198067, -83.9292476), (43.6197736, -83.9292691), (43.6197406, -83.9292771), (43.6197115, -83.9292905), (43.6196804, -83.9293039), (43.6196474, -83.929312), (43.6196144, -83.9293147), (43.6195853, -83.9293147), (43.6195503, -83.929312), (43.6195105, -83.9293039), (43.6194659, -83.9292959), (43.619427, -83.9292852), (43.6193902, -83.9292771), (43.6193348, -83.9292557), (43.6193164, -83.9280232)]","[323.2204821307132, 328.7627852719278, 333.5942671277477, 337.7250586309494, 340.79820613830685, 344.44671946075505, 347.680010012334, 351.7077197873172, 353.7860372443195, 356.85143805309434, 359.6644952513677, 361.83621977044885, 365.872682549096, 367.69731696961713, 370.15704738077744, 372.1440761285318, 374.6924360125654, 376.26749140829025, 378.3450354821711, 378.97740518466145, 379.5682454632419, 380.1959613373829, 380.16018427134264, 380.81329417000325, 381.28400970899673, 379.9409211129857, 378.8485759067527, 377.0259184771318, 375.4911060617862, 372.72655359897436, 372.15120094822356, 370.238366577406, 369.64034645212166, 366.29463089565814, 365.20290663949663, 364.18512068737147, 361.9986592644751, 358.85043194694697, 355.783242259011, 351.7881606051689, 346.45631194235557, 341.4136683908166, 336.62585631272106, 333.14593296020576, 326.4599251793856]",323.2204821307132,381.28400970899673,360.67814358144346
,"-84.9127615,43.6741539,0 -84.91275210000001,43.6750365,0 -84.9128487,43.6750404,0 -84.9129264,43.6744119,0 -84.9129318,43.6741093,0 -84.912846,43.6740472,0 -84.9127897,43.6740355,0 -84.91243559999999,43.6740355,0 -84.91154779999999,43.674086,0 -84.91153970000001,43.6741577,0 -84.9127615,43.6741539,0 ","-84.9127615,43.6741539 -84.9115486,43.6741598 -84.9115566,43.6743238 -84.9115674,43.674479 -84.91157680000001,43.6745343 -84.9116022,43.6746002 -84.9116384,43.6746691 -84.9116787,43.6747234 -84.911731,43.6747816 -84.9117967,43.6748359 -84.91186639999999,43.6748815 -84.9119268,43.6749135 -84.9120207,43.6749533 -84.9120824,43.6749756 -84.9121548,43.6749931 -84.91221779999999,43.6750086 -84.91228889999999,43.6750183 -84.9125598,43.675028 -84.91275210000001,43.6750365 -84.9127615,43.6741539 ",Beal City HS,"43.6741539,-84.9127615","[(43.6741539, -84.9127615), (43.6741598, -84.9115486), (43.6743238, -84.9115566), (43.674479, -84.9115674), (43.6745343, -84.9115768), (43.6746002, -84.9116022), (43.6746691, -84.9116384), (43.6747234, -84.9116787), (43.6747816, -84.911731), (43.6748359, -84.9117967), (43.6748815, -84.9118664), (43.6749135, -84.9119268), (43.6749533, -84.9120207), (43.6749756, -84.9120824), (43.6749931, -84.9121548), (43.6750086, -84.9122178), (43.6750183, -84.9122889), (43.675028, -84.9125598), (43.6750365, -84.9127521), (43.6741539, -84.9127615)]","[320.915714969394, 324.7515359431393, 337.42793945271865, 342.7480800305213, 347.19934064104405, 351.51979399765867, 353.79279718191134, 355.9363044108707, 356.3195941341221, 355.5698040211443, 354.1746723602238, 351.1813925173, 349.2838387976297, 345.4630953578042, 343.16189102567853, 338.9949713892627, 323.0655238614966, 321.7355273618362]",320.915714969394,356.3195941341221,342.95787874743087
,"-83.8684514,41.8222438,0 -83.8672699,41.8222418,0 -83.8673101,41.8222648,0 -83.86812949999999,41.8223628,0 -83.8683602,41.8223648,0 -83.8685091,41.8223648,0 -83.8685426,41.8223518,0 -83.8685775,41.8223248,0 -83.86860969999999,41.8222908,0 -83.8686043,41.8221339,0 -83.8685962,41.822013,0 -83.8684688,41.8213913,0 -83.868438,41.8213604,0 -83.8684514,41.8222438,0 ","-83.8684514,41.8222438 -83.868438,41.8213604 -83.86803159999999,41.8213554 -83.8676494,41.8214473 -83.86737050000001,41.8216572 -83.86725250000001,41.821949 -83.8672699,41.8222418 -83.8684514,41.8222438 ",Blissfield HS,"41.8222438,-83.8684514","[(41.8222438, -83.8684514), (41.8213604, -83.868438), (41.8213554, -83.8680316), (41.8214473, -83.8676494), (41.8216572, -83.8673705), (41.821949, -83.8672525), (41.8222418, -83.8672699), (41.8222438, -83.8684514)]","[321.9337228170852, 343.3629280144044, 363.3619336413319, 364.00313534963624, 343.9953712729739, 322.04850586105454]",321.9337228170852,364.00313534963624,343.11759949274773
,"-85.02038109999999,41.9516033,0 -85.02155190000001,41.9515883,0 -85.0215384,41.951329,0 -85.0209832,41.951343,0 -85.02098460000001,41.9514208,0 -85.0203542,41.9514507,0 -85.0201879,41.9515444,0 -85.0201611,41.9516911,0 -85.02021209999999,41.9516891,0 -85.02020400000001,41.9517828,0 -85.0201879,41.9517848,0 -85.020196,41.9520551,0 -85.02010749999999,41.9520551,0 -85.02012360000001,41.952464,0 -85.0204052,41.9524481,0 -85.02038109999999,41.9516033,0 ","-85.02038109999999,41.9516033 -85.0204052,41.9524481 -85.02107169999999,41.9524281 -85.02156119999999,41.9520691 -85.02155190000001,41.9515883 -85.02038109999999,41.9516033 ",Borden Field  Coldwater Muni,"41.9516033,-85.02038109999999","[(41.9516033, -85.0203811), (41.9524481, -85.0204052), (41.9524281, -85.0210717), (41.9520691, -85.0215612), (41.9515883, -85.0215519), (41.9516033, -85.0203811)]","[307.9238733844797, 354.4448990553385, 363.13110078676624, 318.5349281292763]",307.9238733844797,363.13110078676624,336.0087003389652
,"-85.00279860000001,45.2184825,0 -85.002871,45.2193327,0 -85.0029193,45.2193308,0 -85.0029274,45.21927789999999,0 -85.00296489999999,45.2188018,0 -85.0029435,45.2185467,0 -85.00293809999999,45.2184844,0 -85.00292469999999,45.2184485,0 -85.0029086,45.21842769999999,0 -85.00288980000001,45.2184145,0 -85.0028549,45.2183956,0 -85.00280669999999,45.21839180000001,0 -85.0027262,45.21839180000001,0 -85.00258669999999,45.2183956,0 -85.0023668,45.2184031,0 -85.00160769999999,45.218507,0 -85.00160769999999,45.2185316,0 -85.00279860000001,45.2184825,0 ","-85.00279860000001,45.2184825 -85.00160769999999,45.2185316 -85.0016131,45.2185486 -85.0016131,45.2185902 -85.0016104,45.21863549999999 -85.0016104,45.2186601 -85.0016131,45.2187054 -85.0016184,45.2187489 -85.0016265,45.2187904 -85.00163449999999,45.2188301 -85.00164789999999,45.2188736 -85.0016667,45.2189208 -85.00167740000001,45.2189491 -85.0016935,45.21898130000001 -85.001715,45.2190209 -85.0017418,45.2190531 -85.0017713,45.2190908 -85.0018116,45.2191211 -85.0018491,45.2191532 -85.0019028,45.2191853 -85.00194569999999,45.219208 -85.0019832,45.2192269 -85.0020395,45.2192458 -85.0020959,45.2192609 -85.00216020000001,45.2192741 -85.0022166,45.2192836 -85.0022649,45.2192968 -85.0023185,45.2193006 -85.0023614,45.21930999999999 -85.0024392,45.2193176 -85.0025089,45.2193213 -85.002584,45.2193251 -85.0026618,45.21932700000001 -85.0027235,45.2193308 -85.002804,45.2193327 -85.002871,45.2193327 -85.00279860000001,45.2184825 ",Boyne City - Youth Field,"45.2184825,-85.00279860000001","[(45.2184825, -85.0027986), (45.2185316, -85.0016077), (45.2185486, -85.0016131), (45.2185902, -85.0016131), (45.21863549999999, -85.0016104), (45.2186601, -85.0016104), (45.2187054, -85.0016131), (45.2187489, -85.0016184), (45.2187904, -85.0016265), (45.2188301, -85.0016345), (45.2188736, -85.0016479), (45.2189208, -85.0016667), (45.2189491, -85.0016774), (45.21898130000001, -85.0016935), (45.2190209, -85.001715), (45.2190531, -85.0017418), (45.2190908, -85.0017713), (45.2191211, -85.0018116), (45.2191532, -85.0018491), (45.2191853, -85.0019028), (45.219208, -85.0019457), (45.2192269, -85.0019832), (45.2192458, -85.0020395), (45.2192609, -85.0020959), (45.2192741, -85.0021602), (45.2192836, -85.0022166), (45.2192968, -85.0022649), (45.2193006, -85.0023185), (45.21930999999999, -85.0023614), (45.2193176, -85.0024392), (45.2193213, -85.0025089), (45.2193251, -85.002584), (45.21932700000001, -85.0026618), (45.2193308, -85.0027235), (45.2193327, -85.002804), (45.2193327, -85.002871), (45.2184825, -85.0027986)]","[307.41516005450507, 306.45101449465943, 308.0152217815088, 311.2378270177573, 312.9699253537505, 316.12735989742515, 319.27029426862447, 322.2370711145981, 325.66126594693606, 329.04008839630114, 332.5990452745526, 335.2994351046332, 337.9025867427978, 341.34103313621296, 342.71247249509975, 345.3661116236769, 344.83309021731066, 345.94067473212095, 344.8999191812999, 343.92520192282194, 343.2541332158201, 340.18394601954543, 336.6675742991199, 332.22541721180306, 328.35106452173494, 327.2165815643732, 322.9346740615276, 322.0714663098856, 318.26760695175767, 314.8225437874506, 312.16601831730355, 309.93268560296525, 309.91166983085554, 310.00271102093683, 310.560521688253]",306.45101449465943,345.94067473212095,326.0518118045693
,"-84.9975093,45.2058653,0 -84.9975522,45.20499879999999,0 -84.9975093,45.2050064,0 -84.997461,45.2050215,0 -84.99742620000001,45.20502909999999,0 -84.9974101,45.205031,0 -84.9973833,45.2058738,0 -84.9974825,45.20595509999999,0 -84.99866539999999,45.20598339999999,0 -84.99868410000001,45.205957,0 -84.9986949,45.2059381,0 -84.9987244,45.2058946,0 -84.9975093,45.2058653,0 ","-84.9975093,45.2058653 -84.9987244,45.2058946 -84.9987297,45.2058804 -84.9987431,45.2058464 -84.99876190000001,45.2058039 -84.9987726,45.2057633 -84.9987807,45.2057245 -84.99878339999999,45.2056801 -84.99878339999999,45.20564419999999 -84.99878339999999,45.2056045 -84.9987807,45.20556299999999 -84.99876999999999,45.2055195 -84.99875919999999,45.2054836 -84.9987405,45.2054515 -84.9987217,45.2054099 -84.99869750000001,45.20537400000001 -84.9986761,45.2053409 -84.9986519,45.205305 -84.9986198,45.2052729 -84.9985849,45.2052445 -84.9985554,45.2052143 -84.9985259,45.2051916 -84.9984937,45.20517269999999 -84.99845879999999,45.2051481 -84.9984159,45.20512549999999 -84.99839179999999,45.2051103 -84.99835419999999,45.2050896 -84.99831399999999,45.2050707 -84.9982684,45.2050537 -84.9982067,45.20503659999999 -84.99815839999999,45.2050215 -84.998086,45.20500449999999 -84.9980243,45.2049932 -84.9979733,45.2049856 -84.99792239999999,45.20498370000001 -84.9978687,45.20498 -84.99782310000001,45.20498 -84.9977896,45.20498 -84.99774669999999,45.20498 -84.9977145,45.2049818 -84.9976501,45.2049856 -84.9976072,45.2049913 -84.99757769999999,45.20499879999999 -84.9975522,45.20499879999999 -84.9975093,45.2058653 ",Boyne City County Park Muni,"45.2058653,-84.9975093","[(45.2058653, -84.9975093), (45.2058946, -84.9987244), (45.2058804, -84.9987297), (45.2058464, -84.9987431), (45.2058039, -84.9987619), (45.2057633, -84.9987726), (45.2057245, -84.9987807), (45.2056801, -84.9987834), (45.20564419999999, -84.9987834), (45.2056045, -84.9987834), (45.20556299999999, -84.9987807), (45.2055195, -84.99877), (45.2054836, -84.9987592), (45.2054515, -84.9987405), (45.2054099, -84.9987217), (45.20537400000001, -84.9986975), (45.2053409, -84.9986761), (45.205305, -84.9986519), (45.2052729, -84.9986198), (45.2052445, -84.9985849), (45.2052143, -84.9985554), (45.2051916, -84.9985259), (45.20517269999999, -84.9984937), (45.2051481, -84.9984588), (45.20512549999999, -84.9984159), (45.2051103, -84.9983918), (45.2050896, -84.9983542), (45.2050707, -84.998314), (45.2050537, -84.9982684), (45.20503659999999, -84.9982067), (45.2050215, -84.9981584), (45.20500449999999, -84.998086), (45.2049932, -84.9980243), (45.2049856, -84.9979733), (45.20498370000001, -84.9979224), (45.20498, -84.9978687), (45.20498, -84.9978231), (45.20498, -84.9977896), (45.20498, -84.9977467), (45.2049818, -84.9977145), (45.2049856, -84.9976501), (45.2049913, -84.9976072), (45.20499879999999, -84.9975777), (45.20499879999999, -84.9975522), (45.2058653, -84.9975093)]","[313.38117762316585, 314.61334819341056, 318.09384795753016, 323.64037344918455, 327.7402397097317, 331.7080479760265, 335.27788284672584, 338.15752506586784, 341.8977184687027, 345.75178252732456, 348.5576164800308, 350.94620448692837, 351.39101662579816, 353.8795548672624, 354.8090773966384, 356.3858222616932, 358.43390626667326, 358.59310935024735, 357.9117009214925, 359.23346147177267, 359.17089339914395, 357.9888905908875, 358.1656667391073, 356.8894173034901, 357.1079409830735, 356.9640855979471, 356.3189988351112, 354.76145472771685, 351.58801249866787, 350.2152924659874, 347.28517063733125, 344.57964501509156, 342.3271945486501, 338.62468661084324, 335.8269096663577, 332.7764582771546, 330.78373150211, 328.5457490285761, 326.4539114882406, 322.8017484801106, 319.67431686176565, 316.4336804923365, 316.13558814546445]",313.38117762316585,359.23346147177267,341.90285715910164
,"-84.4724901,43.413141,0 -84.47249410000001,43.4123032,0 -84.47237610000001,43.4123032,0 -84.4723547,43.4130757,0 -84.4723493,43.4131644,0 -84.47232649999999,43.4132151,0 -84.4723788,43.4132579,0 -84.4724593,43.4132394,0 -84.4736166,43.4132365,0 -84.4736327,43.4131995,0 -84.4736448,43.4131439,0 -84.4724901,43.413141,0 ","-84.4724901,43.413141 -84.4736448,43.4131439 -84.4736528,43.4131069 -84.47365689999999,43.4130533 -84.4736542,43.4129949 -84.4736408,43.4129179 -84.47362200000001,43.4128536 -84.4735871,43.4127689 -84.4735536,43.4126734 -84.4735214,43.4125994 -84.47347980000001,43.4125351 -84.47343960000001,43.4124883 -84.4734249,43.4124922 -84.47336850000001,43.4124503 -84.47331490000001,43.4124152 -84.4732478,43.4123841 -84.47315930000001,43.4123587 -84.47305470000001,43.4123392 -84.4729675,43.4123256 -84.4728133,43.4123139 -84.4727288,43.4123071 -84.4726175,43.4123022 -84.47249410000001,43.4123032 -84.4724901,43.413141 ",Breckenridge HS,"43.413141,-84.4724901","[(43.413141, -84.4724901), (43.4131439, -84.4736448), (43.4131069, -84.4736528), (43.4130533, -84.4736569), (43.4129949, -84.4736542), (43.4129179, -84.4736408), (43.4128536, -84.473622), (43.4127689, -84.4735871), (43.4126734, -84.4735536), (43.4125994, -84.4735214), (43.4125351, -84.4734798), (43.4124883, -84.4734396), (43.4124922, -84.4734249), (43.4124503, -84.4733685), (43.4124152, -84.4733149), (43.4123841, -84.4732478), (43.4123587, -84.4731593), (43.4123392, -84.4730547), (43.4123256, -84.4729675), (43.4123139, -84.4728133), (43.4123071, -84.4727288), (43.4123022, -84.4726175), (43.4123032, -84.4724941), (43.413141, -84.4724901)]","[306.83274151361064, 309.2067277158566, 311.6900102715354, 313.879727213956, 316.39770773075, 318.49459984004307, 321.50896342628135, 330.01837693623105, 337.7450938560402, 343.4219270333598, 346.78551920113006, 342.972251611736, 343.31629998950484, 343.548940029131, 341.54753084116544, 336.0542250430563, 328.51786840912166, 323.15690793571474, 313.4751631627252, 310.5072323190434, 307.6143349107568, 305.3831975786175]",305.3831975786175,346.78551920113006,325.09433393497125
,"-86.5447454,41.9367931,0 -86.5439259,41.9361407,0 -86.5439635,41.9361986,0 -86.5441325,41.936429,0 -86.54430410000001,41.9366704,0 -86.544681,41.9369627,0 -86.54478829999999,41.9369647,0 -86.5456385,41.9363292,0 -86.5456318,41.9362853,0 -86.5456104,41.9362006,0 -86.5447454,41.9367931,0 ","-86.5447454,41.9367931 -86.5456104,41.9362006 -86.5455754,41.9361415 -86.5455513,41.9361096 -86.545511,41.9360607 -86.5454668,41.9360118 -86.54542120000001,41.9359779 -86.5453689,41.935942 -86.5453085,41.9359091 -86.5452535,41.9358881 -86.5451623,41.9358831 -86.5450524,41.9358751 -86.5449102,41.9358662 -86.5447332,41.9358632 -86.5446031,41.9358632 -86.5443563,41.9358751 -86.5442812,41.9358831 -86.54422630000001,41.9358911 -86.54417530000001,41.935916 -86.54411760000001,41.935941 -86.5440653,41.9359749 -86.5440224,41.9360098 -86.5439822,41.9360447 -86.54395,41.9360747 -86.54392989999999,41.9361166 -86.5439259,41.9361407 -86.5447454,41.9367931 ",Bridgman HS,"41.9367931,-86.5447454","[(41.9367931, -86.5447454), (41.9362006, -86.5456104), (41.9361415, -86.5455754), (41.9361096, -86.5455513), (41.9360607, -86.545511), (41.9360118, -86.5454668), (41.9359779, -86.5454212), (41.935942, -86.5453689), (41.9359091, -86.5453085), (41.9358881, -86.5452535), (41.9358831, -86.5451623), (41.9358751, -86.5450524), (41.9358662, -86.5449102), (41.9358632, -86.5447332), (41.9358632, -86.5446031), (41.9358751, -86.5443563), (41.9358831, -86.5442812), (41.9358911, -86.5442263), (41.935916, -86.5441753), (41.935941, -86.5441176), (41.9359749, -86.5440653), (41.9360098, -86.5440224), (41.9360447, -86.5439822), (41.9360747, -86.54395), (41.9361166, -86.5439299), (41.9361407, -86.5439259), (41.9367931, -86.5447454)]","[319.392675232572, 327.6943635226485, 331.844120221094, 338.5650247591574, 345.81768459614824, 349.37095825992725, 353.5152730200691, 356.71778696764653, 357.5958402564144, 350.47743870402047, 344.7993210077959, 340.73465188935864, 338.8807494744689, 341.06930099535253, 350.8811319322215, 354.85187682159625, 357.75889132590595, 355.2761981684617, 354.3974706692948, 350.91655506220957, 346.6648325903117, 342.7840721045646, 339.66588841157, 331.67555124086016, 325.9446153193877]",319.392675232572,357.75889132590595,344.2916909021223
