teamName,games_played,runs_scored_mean,runs_scored_median,runs_scored_total,runs_allowed_count,runs_allowed_mean,runs_allowed_median,runs_allowed_total,A_runs_scored,H_runs_scored,A_runs_allowed,H_runs_allowed,games,run_differential_home,run_differential_away,run_differential,runs_scored_avg,runs_allowed_avg,runs_scored_avg_home,runs_scored_avg_away,runs_allowed_avg_home,runs_allowed_avg_away,run_differential_avg,home_runs_scored_avg,home_runs_allowed_avg,home_run_differential_avg,away_runs_scored_avg,away_runs_allowed_avg,loss_playoff,win_playoff,wins_playoff,losses_playoff,games_playoff,runs_scored_playoff,runs_allowed_playoff,run_differential_playoff
Onaway,18,7.333333333333333,6.0,132.0,18,6.833333333333333,6.5,123.0,108.0,24.0,85.0,38.0,18,-14.0,23.0,9.0,7.333333333333333,6.833333333333333,1.3333333333333333,6.0,2.111111111111111,4.722222222222222,0.5,1.3333333333333333,2.111111111111111,-0.7777777777777778,6.0,4.722222222222222,1.0,1.0,1.0,1.0,2.0,23.0,9.0,7.0
Onekama,0,,,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Onsted,29,5.448275862068965,4.0,158.0,29,4.551724137931035,3.0,132.0,84.0,74.0,72.0,60.0,29,14.0,12.0,26.0,5.448275862068965,4.551724137931035,2.5517241379310347,2.896551724137931,2.0689655172413794,2.4827586206896552,0.896551724137931,2.5517241379310347,2.0689655172413794,0.4827586206896552,2.896551724137931,2.4827586206896552,1.0,2.0,2.0,1.0,3.0,24.0,25.0,-0.3333333333333333
Ontonagon,10,1.4,1.0,14.0,10,11.0,16.0,110.0,0.0,14.0,4.0,106.0,10,-92.0,-4.0,-96.0,1.4,11.0,1.4,0.0,10.6,0.4,-9.6,1.4,10.6,-9.2,0.0,0.4,2.0,0.0,0.0,2.0,2.0,2.0,32.0,-15.0
Orchard Lake St Mary's,39,6.256410256410256,6.0,244.0,39,2.5384615384615383,3.0,99.0,124.0,120.0,65.0,34.0,39,86.0,59.0,145.0,6.256410256410256,2.5384615384615383,3.076923076923077,3.1794871794871793,0.8717948717948718,1.6666666666666667,3.717948717948718,3.076923076923077,0.8717948717948718,2.2051282051282053,3.1794871794871793,1.6666666666666667,1.0,2.0,2.0,1.0,3.0,19.0,3.0,5.333333333333333
Ortonville Brandon,18,2.7777777777777777,3.0,50.0,18,7.388888888888889,7.5,133.0,29.0,21.0,68.0,65.0,18,-44.0,-39.0,-83.0,2.7777777777777777,7.388888888888889,1.1666666666666667,1.6111111111111112,3.611111111111111,3.7777777777777777,-4.611111111111111,1.1666666666666667,3.611111111111111,-2.4444444444444446,1.6111111111111112,3.7777777777777777,1.0,0.0,0.0,1.0,1.0,5.0,9.0,-4.0
Oscoda,10,4.4,3.0,44.0,10,8.2,6.0,82.0,21.0,23.0,80.0,2.0,10,21.0,-59.0,-38.0,4.4,8.2,2.3,2.1,0.2,8.0,-3.8,2.3,0.2,2.1,2.1,8.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,-20.0
Otisville LakeVille Memorial,19,3.736842105263158,4.0,71.0,19,7.368421052631579,7.0,140.0,40.0,31.0,96.0,44.0,19,-13.0,-56.0,-69.0,3.736842105263158,7.368421052631579,1.631578947368421,2.1052631578947367,2.3157894736842106,5.052631578947368,-3.6315789473684212,1.631578947368421,2.3157894736842106,-0.6842105263157895,2.1052631578947367,5.052631578947368,1.0,0.0,0.0,1.0,1.0,3.0,5.0,-2.0
Otsego,24,4.791666666666667,3.5,115.0,24,5.625,4.5,135.0,77.0,38.0,94.0,41.0,24,-3.0,-17.0,-20.0,4.791666666666667,5.625,1.5833333333333333,3.2083333333333335,1.7083333333333333,3.9166666666666665,-0.8333333333333334,1.5833333333333333,1.7083333333333333,-0.125,3.2083333333333335,3.9166666666666665,1.0,1.0,1.0,1.0,2.0,8.0,12.0,-2.0
Ottawa Lake Whiteford,33,6.878787878787879,5.0,227.0,33,3.3333333333333335,3.0,110.0,127.0,100.0,60.0,50.0,33,50.0,67.0,117.0,6.878787878787879,3.3333333333333335,3.0303030303030303,3.8484848484848486,1.5151515151515151,1.8181818181818181,3.5454545454545454,3.0303030303030303,1.5151515151515151,1.5151515151515151,3.8484848484848486,1.8181818181818181,1.0,4.0,4.0,1.0,5.0,24.0,14.0,2.0
Ovid-Elsie,24,3.0,2.0,72.0,24,9.291666666666666,10.0,223.0,35.0,37.0,94.0,129.0,24,-92.0,-59.0,-151.0,3.0,9.291666666666666,1.5416666666666667,1.4583333333333333,5.375,3.9166666666666665,-6.291666666666667,1.5416666666666667,5.375,-3.8333333333333335,1.4583333333333333,3.9166666666666665,1.0,1.0,1.0,1.0,2.0,16.0,16.0,0.0
Owosso,16,5.0,3.5,80.0,16,7.6875,7.5,123.0,19.0,61.0,43.0,80.0,16,-19.0,-24.0,-43.0,5.0,7.6875,3.8125,1.1875,5.0,2.6875,-2.6875,3.8125,5.0,-1.1875,1.1875,2.6875,1.0,0.0,0.0,1.0,1.0,2.0,3.0,-1.0
Oxford,39,4.871794871794871,4.0,190.0,39,5.871794871794871,5.0,229.0,111.0,79.0,122.0,107.0,39,-28.0,-11.0,-39.0,4.871794871794871,5.871794871794871,2.0256410256410255,2.8461538461538463,2.7435897435897436,3.128205128205128,-1.0,2.0256410256410255,2.7435897435897436,-0.717948717948718,2.8461538461538463,3.128205128205128,1.0,0.0,0.0,1.0,1.0,4.0,5.0,-1.0
Painesdale Jeffers,26,7.3076923076923075,7.0,190.0,26,1.8461538461538463,1.0,48.0,79.0,111.0,23.0,25.0,26,86.0,56.0,142.0,7.3076923076923075,1.8461538461538463,4.269230769230769,3.0384615384615383,0.9615384615384616,0.8846153846153846,5.461538461538462,4.269230769230769,0.9615384615384616,3.3076923076923075,3.0384615384615383,0.8846153846153846,1.0,4.0,4.0,1.0,5.0,21.0,13.0,1.6
Parchment,36,7.583333333333333,7.5,273.0,36,3.0,3.0,108.0,157.0,116.0,71.0,37.0,36,79.0,86.0,165.0,7.583333333333333,3.0,3.2222222222222223,4.361111111111111,1.0277777777777777,1.9722222222222223,4.583333333333333,3.2222222222222223,1.0277777777777777,2.1944444444444446,4.361111111111111,1.9722222222222223,1.0,3.0,3.0,1.0,4.0,12.0,6.0,1.5
Parma Western,29,6.758620689655173,6.0,196.0,29,4.344827586206897,4.0,126.0,96.0,100.0,51.0,75.0,29,25.0,45.0,70.0,6.758620689655173,4.344827586206897,3.4482758620689653,3.310344827586207,2.586206896551724,1.7586206896551724,2.413793103448276,3.4482758620689653,2.586206896551724,0.8620689655172413,3.310344827586207,1.7586206896551724,1.0,0.0,0.0,1.0,1.0,4.0,5.0,-1.0
Paw Paw,29,7.586206896551724,7.0,220.0,29,6.0,5.0,174.0,100.0,120.0,89.0,85.0,29,35.0,11.0,46.0,7.586206896551724,6.0,4.137931034482759,3.4482758620689653,2.9310344827586206,3.0689655172413794,1.5862068965517242,4.137931034482759,2.9310344827586206,1.206896551724138,3.4482758620689653,3.0689655172413794,1.0,0.0,0.0,1.0,1.0,2.0,6.0,-4.0
Peck,22,7.545454545454546,6.5,166.0,22,3.409090909090909,2.0,75.0,64.0,102.0,44.0,31.0,22,71.0,20.0,91.0,7.545454545454546,3.409090909090909,4.636363636363637,2.909090909090909,1.4090909090909092,2.0,4.136363636363637,4.636363636363637,1.4090909090909092,3.227272727272727,2.909090909090909,2.0,1.0,0.0,0.0,1.0,1.0,2.0,8.0,-6.0
Pellston,15,3.066666666666667,2.0,46.0,15,7.733333333333333,7.0,116.0,12.0,34.0,39.0,77.0,15,-43.0,-27.0,-70.0,3.066666666666667,7.733333333333333,2.2666666666666666,0.8,5.133333333333334,2.6,-4.666666666666667,2.2666666666666666,5.133333333333334,-2.8666666666666667,0.8,2.6,1.0,0.0,0.0,1.0,1.0,0.0,10.0,-10.0
